paperId,title,year,venue,citationCount,doi,query
1e3955ca495fad78e86d209cfb35949a8e61d1e5,Optimizing Autonomous Vehicle Navigation with DQN and PPO: A Reinforcement Learning Approach,2024,2024 Asia Pacific Conference on Innovation in Technology (APCIT),7,10.1109/APCIT62007.2024.10673440,deep Q-network path planning vehicle traffic
1507a2f0a147b8d9f57c8c2915e5e40330cd3ee3,Improved Q-learning based route planning method for UAVs in unknown environment,2019,2019 IEEE 15th International Conference on Control and Automation (ICCA),7,10.1109/ICCA.2019.8899478,Q-learning route guidance
118672945452e87f9569b78e23ac0457961f0377,Stability Analysis for Autonomous Vehicle Navigation Trained over Deep Deterministic Policy Gradient,2022,Mathematics,7,10.3390/math11010132,Q-learning vehicle navigation traffic
05c421ce453104f74f353ac0846f42b11ca75e57,Dynamic Passenger Route Guidance in the Multimodal Transit System With Graph Representation and Attention Based Deep Reinforcement Learning,2024,IEEE transactions on intelligent transportation systems (Print),5,10.1109/TITS.2024.3390172,deep reinforcement learning route guidance
33c3962444be484802b0f97d0ec6386c57300e60,Federated Reinforcement Learning for Intelligent Route Planning in Aerial-Terrestrial Network,2025,IEEE Internet of Things Journal,5,10.1109/JIOT.2024.3492215,reinforcement learning dynamic route planning
d3560226fe6488455d4e3d458dde9f8084a9e16c,Dynamic Route Planning Method Based on Deep Reinforcement Learning and Velocity Obstacle,2023,2023 IEEE 12th Data Driven Control and Learning Systems Conference (DDCLS),4,10.1109/DDCLS58216.2023.10166409,deep reinforcement learning route guidance
25d706957a55b29bf01c79b05a339fa826522ccc,Multi-Objective Deep Reinforcement Learning for Crowd Route Guidance Optimization,2023,Transportation Research Record,3,10.1177/03611981231190635,deep reinforcement learning route guidance
ebbe36d797e0e84a47493f4cfed98e3a171f191d,Unmanned rescue vehicle navigation with fused DQN algorithm,2019,"International Conference on Robotics, Intelligent Control and Artificial Intelligence",3,10.1145/3366194.3366293,Q-learning vehicle navigation traffic
53d0cdec73981d4101c474645d8b08cf08361fd8,Robust Route Planning with Distributional Reinforcement Learning in a Stochastic Road Network Environment,2023,2023 20th International Conference on Ubiquitous Robots (UR),3,10.1109/UR57808.2023.10202222,deep reinforcement learning road network routing
71b53168b7b4d7522d04ce7cf963860ee7b92ff2,Adaptive Q-learning Algorithm for AUV Route Planning,2019,IOP Conference Series: Materials Science and Engineering,2,10.1088/1757-899X/569/5/052029,Q-learning route guidance
20dd490a6748f3346b7527b38e6277bcaee80b5a,Deep Reinforcement Learning-Based Path-Tracking for Unmanned Vehicle Navigation Enhancement,2024,"International Conference on Electronics, Information and Communications",2,10.1109/ICEIC61013.2024.10457143,Q-learning vehicle navigation traffic
0691401f33c3ea553708fba02de1de49b61ce2fa,Combining multi-agent deep deterministic policy gradient and rerouting technique to improve traffic network performance under mixed traffic conditions,2024,International Conference on Advances in System Simulation,2,10.1177/00375497241237831,Q-learning vehicle navigation traffic
a50ff3ba1541a8a4ec3e909d43007aa986d62237,An Adaptive Route Guidance Model Based on Deep Reinforcement Learning,2022,Social Science Research Network,1,10.2139/ssrn.4193419,deep reinforcement learning route guidance
91d0a23661f4476333fac8c3f0ebd5793f419ca1,Deep Reinforcement Learning for Optimizing Route Planning in Urban Traffic,2025,"2025 International Conference on Computational, Communication and Information Technology (ICCCIT)",1,10.1109/ICCCIT62592.2025.10928029,deep reinforcement learning dynamic routing traffic
00ce55ef4aed017584398f8418cf005cb7242d23,Real-Time Communication-Aware Ride-Sharing Route Planning for Urban Air Mobility: A Multi-Source Hybrid Attention Reinforcement Learning Approach,2025,arXiv.org,1,10.48550/arXiv.2507.14249,reinforcement learning dynamic route planning
2e1df3518d326aa87cf37a7f8e605af2ed4d7c30,Rerouting planning of suborbital debris hazard zone based on reinforcement learning DDPG,2023,Journal of Physics: Conference Series,1,10.1088/1742-6596/2493/1/012022,reinforcement learning vehicle route optimization
88487441ff9b3e8f0bdebb886445e7719d5be9c9,Enhancing Emergency Vehicle Navigation in Smart Traffic Squares with Reinforcement Learning and Accurate Traffic Sense Recommendations,2025,International Journal of Intelligent Transportation Systems Research,1,10.1007/s13177-025-00520-w,reinforcement learning origin destination routing traffic
a84e9afb59f57ad4b6263bcf44ff8e0a26162003,Deep Q-Learning-Based Trajectory Optimization for Vehicle Navigation in CARLA,2024,Algerian journal of signals and systems,1,10.51485/ajss.v9i2.220,Q-learning vehicle navigation traffic
b7bf870725ef6666d585bcc45060d8f7ddf92828,Q-Learning for Autonomous Vehicle Navigation,2023,2023 XXV Robotics Mexican Congress (COMRob),1,10.1109/COMRob60035.2023.10349747,Q-learning vehicle navigation traffic
c7585a32106d53a367238896201c77e87b55b04e,A Novel Route Planning Approach Based on Energy-Based Action Sample Reinforcement Learning,2023,Chinese Control and Decision Conference,1,10.1109/CCDC58219.2023.10327188,route recommendation reinforcement learning vehicle
bfc8cb8effc8020d72d78b5935a68efc6e0915d8,Next-Generation Autonomous Vehicle Navigation: A DDPG Reinforcement Learning Approach to Dynamic HD Map Caching,2024,International Conference on Communication Systems and Networks,1,10.1109/COMSNETS59351.2024.10427147,deep reinforcement learning navigation congestion
065476037d78bf192bcc5d55ba7cf17c70420860,Enhancing Autonomous Vehicle Navigation in Urban Traffic Using CNN-Based Deep Q-Networks,2025,Journal of Applied Data Sciences,1,10.47738/jads.v6i4.896,MARL vehicle navigation traffic network
f7f22c806e919b944f15bb5e3e8f94f0505f297a,Adaptive Route Planning in the Northeast Passage Using Enhannced Double Deep Q-Networks,2025,2025 6th International Conference on Machine Learning and Computer Application (ICMLCA),0,10.1109/ICMLCA66850.2025.11336712,deep reinforcement learning route guidance
c3b4b04de90a1ca94f74c01736672254bfffb11b,Real-time route planning of inland water network based on Deep Q_Network,2022,International Conference on Signal Processing and Machine Learning,0,10.1145/3556384.3556395,deep reinforcement learning route guidance
a9416c5aa3e23472b8ff91a8985110588c353537,Deep Q-Learning for Autonomous Vehicle Navigation in Smart Mobility,2025,"International Conference on Circuit, Power and Computing Technologies",0,10.1109/ICCPCT65132.2025.11176723,deep reinforcement learning dynamic routing traffic
a2c3d28bbef73657bea5a6ea61a8be2ea2501088,Research on Autonomous Driving Route Planning Method Based on Deep Reinforcement Learning,2025,"2025 International Conference on Mechatronics, Automation and Intelligent Control (MAIC)",0,10.1109/MAIC67965.2025.11468844,reinforcement learning dynamic route planning
76fe67a6de849869f774e40294c5822c33d23de9,Application of Reinforcement Learning in Tourism Route Planning Research on Intelligent Recommendation System,2025,"2025 IEEE 3rd International Conference on Control, Electronics and Computer Technology (ICCECT)",0,10.1109/ICCECT64621.2025.11339578,reinforcement learning dynamic route planning
e4f0e8b013870ccf722f7236e6e4ba950389e3b4,Vehicle–Infrastructure Cooperation Framework for Vehicle Navigation and Traffic Signal Control using Deep Reinforcement Learning,2025,Transportation Research Record,0,10.1177/03611981251359285,reinforcement learning vehicle route optimization
80275e429a0066925762bfb6c6689ac7cc46365c,Intelligent Route Planning for Waste Collection in Smart Cities via Reinforcement Learning,2025,Journal of Information Systems Engineering & Management,0,10.52783/jisem.v10i51s.10410,reinforcement learning traffic routing urban
e32ae745347ae3c37fe4dc5bd36cbd387925246f,Domain-Adaptive Reinforcement Learning Framework for Robust Autonomous Vehicle Navigation,2025,2025 2nd International Conference on Intelligent Algorithms for Computational Intelligence Systems (IACIS),0,10.1109/IACIS65746.2025.11210918,Q-learning vehicle navigation traffic
a8108832d01dff84979de64a268134e967b6a49a,Optimizing Autonomous Vehicle Navigation Through Reinforcement Learning in Dynamic Urban Environments,2025,World Electric Vehicle Journal,0,10.3390/wevj16080472,Q-learning vehicle navigation traffic
c4303e13ee3381ea13f9dfe75c93be989baa0756,Reinforcement learning for autonomous vehicle navigation in Urban environments,2024,World Journal of Advanced Engineering Technology and Sciences,0,10.30574/wjaets.2024.11.1.0019,Q-learning vehicle navigation traffic
6f285c05e06762d380af10d92c5a71fa2061f42d,Implementing Reinforcement Learning for Autonomous Vehicle Navigation,2025,"2025 2nd International Conference on New Frontiers in Communication, Automation, Management and Security (ICCAMS)",0,10.1109/ICCAMS65118.2025.11234680,Q-learning vehicle navigation traffic
a4aa9a8b31e66bb69d7428796476873990a705d8,A Comparison of Autonomous Vehicle Navigation Simulators Under Regulatory and Reinforcement Learning Constraints,2019,International Conference of the Catalan Association for Artificial Intelligence,0,10.3233/FAIA190114,Q-learning vehicle navigation traffic
d889435176c57334fa2b9afb0ab0b6f31c2faa81,VEGA: Electric Vehicle Navigation Agent via Physics-Informed Neural Operator and Proximal Policy Optimization,2025,arXiv.org,0,10.48550/arXiv.2509.13386,proximal policy optimization route guidance
74b5fe98ee424a79495bc0d8ee3951e757806ae7,Automated Multi-Aircraft Rerouting Under Convective Weather Using Policy-Shared Deep Reinforcement Learning,2025,IEEE International Conference on Tools with Artificial Intelligence,0,10.1109/ICTAI66417.2025.00043,deep reinforcement learning rerouting traffic
61064accb8fd8bc6c2b92cf9affa81ace2e452af,Preliminary Study on Cooperative Route Planning Reinforcement Learning with a Focus on Avoiding Intersection Congestion,2024,Future Transportation,0,10.3390/futuretransp4040075,connected automated vehicle route guidance reinforcement learning
b74e6f9d8b03405eb09487c4e75e1064ff1cbcf2,Q-Learning Based Genetic Algorithm for Solving Pollution Route Planning Problem,2024,2024 10th International Conference on Big Data and Information Analytics (BigDIA),0,10.1109/BigDIA63733.2024.10808762,eco-routing reinforcement learning
