paperId,title,year,venue,citationCount,abstract,source,pre_score
oa_W4210530701,Bio-Inspired Collision Avoidance in Swarm Systems via Deep Reinforcement Learning,2022,IEEE Transactions on Vehicular Technology,62,"Autonomous vehicles have been highlighted as a major growth area for future transportation systems and the deployment of large numbers of these vehicles is expected when safety and legal challenges are overcome. To meet the necessary safety standards, effective collision avoidance technologies are required to ensure that the number of accidents are kept to a minimum. As large numbers of autonomous vehicles, operating together on roads, can be regarded as a swarm system, we propose a bio-inspired",openalex_journals,3
oa_W3203981070,Dynamic stochastic electric vehicle routing with safe reinforcement learning,2021,Transportation Research Part E Logistics and Transportation Review,156,"Dynamic routing of electric commercial vehicles can be a challenging problem since besides the uncertainty of energy consumption there are also random customer requests. This paper introduces the Dynamic Stochastic Electric Vehicle Routing Problem (DS-EVRP). A Safe Reinforcement Learning method is proposed for solving the problem. The objective is to minimize expected energy consumption in a safe way, which means also minimizing the risk of battery depletion while en route by planning charging w",openalex_journals,3
oa_W3094541069,"A Distributed Model-Free Ride-Sharing Approach for Joint Matching, Pricing, and Dispatching Using Deep Reinforcement Learning",2021,IEEE Transactions on Intelligent Transportation Systems,9,"Significant development of ride-sharing services presents a plethora of opportunities to transform urban mobility by providing personalized and convenient transportation while ensuring the efficiency of large-scale ride pooling. However, a core problem for such services is route planning for each driver to fulfill the dynamically arriving requests while satisfying given constraints. Current models are mostly limited to static routes with only two rides per vehicle (optimally) or three (with heur",openalex_journals,3
oa_W3148400014,AdaPool: A Diurnal-Adaptive Fleet Management Framework Using Model-Free Deep Reinforcement Learning and Change Point Detection,2021,IEEE Transactions on Intelligent Transportation Systems,1,"This paper introduces an adaptive model-free deep reinforcement approach that can recognize and adapt to the diurnal patterns in the ride-sharing environment with car-pooling. Deep Reinforcement Learning (RL) suffers from catastrophic forgetting due to being agnostic to the timescale of changes in the distribution of experiences. Although RL algorithms are guaranteed to converge to optimal policies in Markov decision processes (MDPs), this only holds in the presence of static environments. Howev",openalex_journals,3
oa_W4206683212,Cybertwin-Driven Federated Learning Based Personalized Service Provision for 6G-V2X,2021,IEEE Transactions on Vehicular Technology,45,"The rapid growth of Autonomous Vehicle (AV) technology and the integration of edge computing grasp new challenges along with the ever-increasing mobile internet traffic and services. Tackling such challenges through customized edge computing services is the critical research in 6G Vehicle-to-Everything (6G-V2X) communication. V2X contributes detailed information about the current navigation of vehicles, automatic payments for toll roads, parking fees and other services. With the countless, uniqu",openalex_journals,3
oa_W3033105525,A Joint Service Migration and Mobility Optimization Approach for Vehicular Edge Computing,2020,IEEE Transactions on Vehicular Technology,176,"The vehicular edge computing is considered an enabling technology for intelligent and connected vehicles since the optimization of communication and computing on edge has a significant impact on driving safety and efficiency. In this paper, with the road traffic assignment to “proactively” reshape the spatiotemporal distribution of resource demands, we investigate the joint service migration and mobility optimization problem for vehicular edge computing. The goal is to meet the service delay req",openalex_journals,3
oa_W2890163410,Parallel Hyper-Heuristic Algorithm for Multi-Objective Route Planning in a Smart City,2018,IEEE Transactions on Vehicular Technology,74,"Most of the commercial navigation products provide route planning service for users. However, they only consider a single metric such as distance, time, or other costs, while ignoring a critical criterion: safety. In a smart city, people may prefer to find a safe walking route to avoid the potential crime risk as well as obtain a short distance. This problem can be specified as a multi-objective optimization problem (MOOP). Many methods were proposed in the past to solve the multi-objective rout",openalex_journals,3
oa_W4414040315,Agentic Large Language Models for day-to-day route choices,2025,Transportation Research Part C Emerging Technologies,14,"Understanding travelers’ route choices can help policymakers devise optimal operational and planning strategies for both normal and abnormal circumstances. However, existing choice modeling methods often rely on predefined assumptions and struggle to capture the dynamic and adaptive nature of travel behavior. Recently, Large Language Models (LLMs) have emerged as a promising alternative, demonstrating remarkable ability to replicate human-like behaviors across various fields. Despite this potent",openalex_journals,2
oa_W4412566912,A Multi-Objective Path Planning Framework in Off-Road Environments Based on Deep Reinforcement Learning,2025,IEEE Transactions on Intelligent Transportation Systems,1,"Efficient and safe path planning is a key navigation requirement for intelligent vehicles, particularly in off-road environments characterized by complex terrain. Traditional methods focus mostly on minimizing travel time or path length, neglecting the potential for vehicle failure due to complex terrain and dynamic conditions. This limitation is further exacerbated under varying meteorological influences. Here, we propose a heuristic multiobjective path planning (AC-MOPP) framework based on dee",openalex_journals,2
oa_W4412536355,Underactuated Navigation Actor-Critic Deep Reinforcement Learning Framework for Holistic Path Planning of Uncrewed Surface Vehicles,2025,IEEE Transactions on Intelligent Transportation Systems,5,"If underactuated dynamics can not be accommodated in path planning for an uncrewed surface vehicle (USV), sway unactuation makes the path untrackable, thereby threatening navigation resilience. In this paper, an underactuated navigation actor-critic (UNAC) deep reinforcement learning (DRL) framework is devoted to feasibly trackable path planner for an underactuated USV. By integrating a long short-term memory module into the critic network, historical state sequences are compressed into low-dime",openalex_journals,2
oa_W4408441524,Collaborative Collision Avoidance Approach for USVs Based on Multi-Agent Deep Reinforcement Learning,2025,IEEE Transactions on Intelligent Transportation Systems,18,"Unmanned Surface Vehicles (USVs) have garnered extensive interest for their potential in enhancing navigation safety and efficiency. To further improve their intelligence, we propose a collaborative collision avoidance decision-making approach for USVs based on Multi-Agent Deep Reinforcement Learning (MADRL). Firstly, a collision risk assessment model is established using Closest Point of Approach and Quaternion Ship Domain to guide USVs to take timely and effective collision avoidance actions. ",openalex_journals,2
oa_W4409257739,Local Collision Avoidance for Unmanned Surface Vehicles Based on an End-to-End Planner With a LiDAR Beam Map,2025,IEEE Transactions on Intelligent Transportation Systems,5,"Collision avoidance is critical for ensuring the safe navigation of unmanned surface vehicles (USVs). This paper presents an end-to-end solution for local path planning of USVs, focusing on enhanced obstacle evasion and smoother navigation. By leveraging deep reinforcement learning (DRL), we enable direct translation of relative distance states into navigational actions, eliminating the need for cumbersome map maintenance and complex feature extraction. A novel observation modality, the “beam ma",openalex_journals,2
oa_W4411639938,Selective Imitation Enhanced Deep Reinforcement Learning for AAV Navigation and Obstacle Avoidance With Sparse Rewards,2025,IEEE Transactions on Intelligent Transportation Systems,3,"Deep reinforcement learning (DRL) has emerged as a promising solution for autonomous operations of autonomous aerial vehicles (AAVs) in unknown environments. However, learning to navigate and avoid obstacles under sparse reward settings remains challenging. In this article, we propose an end-to-end learning approach that synthesizes imitation learning with DRL for AAV navigation and obstacle avoidance. Specifically, we formulate this problem as a partially observable Markov decision process with",openalex_journals,2
oa_W4410738150,ARReSVG: Intelligent Multi-AAV Navigation in Partially Observable Spaces Using Adaptive Deep Reinforcement Learning Approach,2025,IEEE Transactions on Vehicular Technology,4,"Unmanned Aerial Vehicles (UAVs) have brought about a revolution in various applications worldwide. Applications such as aerial surveillance, search and rescue, and operations beyond the line of sight rely on the autonomous navigation capabilities of multi-UAVs. This paper introduces a novel framework, Adaptive Rapid Recurrent Stochastic Valued Gradient (ARReSVG), empowered by Deep Reinforcement Learning (DRL) to address navigational challenges faced by UAVs in partially observable spaces. The pr",openalex_journals,2
oa_W4411949774,Hierarchical UAV Autonomous Navigation Algorithm Based on Event-Triggered Deep Reinforcement Learning,2025,IEEE Transactions on Vehicular Technology,2,"In unknown environments, achieving autonomous navigation for unmanned aerial vehicles (UAVs) is a complex task. Ensuring that UAVs reach their destinations safely and efficiently remains a critical challenge. When obstacles are densely distributed, conventional motion planning algorithms often face difficulties in finding viable solutions due to increased problem complexity. Deep reinforcement learning (DRL)-based navigation strategies are known for their generalization capabilities and robustne",openalex_journals,2
oa_W4411446619,Autonomous Navigation of UAVs in Unknown 3D Environments Using Deep Reinforcement Learning for Path Planning,2025,IEEE Transactions on Vehicular Technology,1,"Much research has been conducted on unmanned aerial vehicles (UAVs) across various fields. Due to the obstacle-ridden environments, there is a strong need for a high-performance autonomous navigation system. Deep reinforcement learning (DRL) has gained significant attention from researchers as a navigation algorithm, but existing works have several limitations. Most assume that the UAV moves with discrete actions or simplified dynamics. Numerous efforts in grid mapping primarily focus on expandi",openalex_journals,2
oa_W4410852875,Computation Offloading and Resource Allocation in Vehicular MEC: A Parameterized Deep Reinforcement Learning Approach,2025,IEEE Transactions on Vehicular Technology,1,"Rapid advancement of the Internet of vehicles (IoV) technology has created a lot of intelligent vehicle applications, such as real-time navigation, collision avoidance, and autonomous driving, etc., which in turn generates a significant amount of computation-intensive tasks. Due to limited computation capabilities of in-vehicle devices, mobile edge and cloud computing are viewed as promising solutions to offload latency-sensitive tasks to mobile edge computing servers to meet the requirements fo",openalex_journals,2
oa_W4393256877,Recursive logit-based meta-inverse reinforcement learning for driver-preferred route planning,2024,Transportation Research Part E Logistics and Transportation Review,7,,openalex_journals,2
oa_W4396495732,Vehicle dispatching and routing of on-demand intercity ride-pooling services: A multi-agent hierarchical reinforcement learning approach,2024,Transportation Research Part E Logistics and Transportation Review,21,"The integrated development of city clusters has given rise to an increasing demand for intercity travel. Intercity ride-pooling service exhibits considerable potential in upgrading traditional intercity bus services by implementing demand-responsive enhancements. Nevertheless, its online operations suffer the inherent complexities due to the coupling of vehicle resource allocation among cities and pooled-ride vehicle routing. To tackle these challenges, this study proposes a two-level framework ",openalex_journals,2
oa_W4400447312,Integrated Intelligent Guidance and Motion Control of USVs With Anticipatory Collision Avoidance Decision-Making,2024,IEEE Transactions on Intelligent Transportation Systems,18,"In crowded waters, multiple vessel encounter situations increase the collision risks (CRs) of unmanned surface vehicles (USVs) and hence the frequent collision avoidance (COLAV) maneuvers of USVs increase their actual sailing distances. This paper innovatively proposes a risk-prediction-based deep reinforcement learning (RPDRL) approach for the integrated intelligent guidance and motion control of USVs with anticipatory COLAV decision-making. The data sizes of detected vessels’ motion states are",openalex_journals,2
oa_W4399994197,Spatial–Temporal Upfront Pricing Under a Mixed Pooling and Non-Pooling Market With Reinforcement Learning,2024,IEEE Transactions on Intelligent Transportation Systems,5,"The on-demand ride-pooling service, defined as two or more passengers sharing the same vehicle en-route along a proportion of their travel trajectories, offers many benefits, such as discounted trip fares for customers, higher income for drivers, increased profit for ride-sourcing companies, and reduced fuel consumption for environmental protection. Motivated by the potential of ride-pooling, many ride-sourcing companies launch pooling services based on the non-pooling market. By providing pooli",openalex_journals,2
oa_W4396982202,A Novel Navigation Spoofing Algorithm for UAV Based on GPS/INS-Integrated Navigation,2024,IEEE Transactions on Vehicular Technology,11,"Although covert navigation deception technique entails high computational complexity, its high concealment has garnered increasing attention. However, existing research typically relies on known unmanned aerial vehicle (UAV) reference trajectories and other internal filtering parameters to calculate deceptive positions, which are hard to obtain in reality. In this paper, addressing the condition where internal Kalman filtering (KF) parameters and preset reference trajectory parameters of the vic",openalex_journals,2
oa_W4399626528,A cross-platform deep reinforcement learning model for autonomous navigation without global information in different scenes,2024,Control Engineering Practice,29,,openalex_journals,2
oa_W4322485644,A deep inverse reinforcement learning approach to route choice modeling with context-dependent rewards,2023,Transportation Research Part C Emerging Technologies,72,,openalex_journals,2
oa_W4388473693,Reinforcement learning for humanitarian relief distribution with trucks and UAVs under travel time uncertainty,2023,Transportation Research Part C Emerging Technologies,33,"Effective humanitarian relief operations are challenging in the aftermath of disasters, as trucks are often faced with considerable travel time uncertainties due to damaged transportation networks. Efficient deployment of Unmanned Aerial Vehicles (UAVs) potentially mitigates this problem, supplementing truck fleets in an impactful manner. To plan last-mile relief distribution in this setting, we introduce a multi-trip, split-delivery vehicle routing problem with trucks and UAVs, soft time window",openalex_journals,2
oa_W4385954129,Multi-Objective Deep Reinforcement Learning for Crowd Route Guidance Optimization,2023,Transportation Research Record Journal of the Transportation Research Board,4,"In this study, we propose an improved version of Pareto deep Q-network (PDQN), a multi-objective deep reinforcement learning method, and attempt to demonstrate its effectiveness in a real-world problem such as crowd route guidance strategy optimization. Overcrowding during crowd movement can sometimes lead to accidents; therefore, it is imperative to guide crowds to move safely and efficiently. Safety and efficiency are conflicting objectives, and how to dynamically determine guidance can be for",openalex_journals,2
oa_W4323557146,Neural Airport Ground Handling,2023,IEEE Transactions on Intelligent Transportation Systems,38,"Airport ground handling (AGH) offers necessary operations to flights during their turnarounds and is of great importance to the efficiency of airport management and the economics of aviation. Such a problem involves the interplay among the operations that leads to NP-hard problems with complex constraints. Hence, existing methods for AGH are usually designed with massive domain knowledge but still fail to yield high-quality solutions efficiently. In this paper, we aim to enhance the solution qua",openalex_journals,2
oa_W4381733133,Self-Learned Autonomous Driving at Unsignalized Intersections: A Hierarchical Reinforced Learning Approach for Feasible Decision-Making,2023,IEEE Transactions on Intelligent Transportation Systems,75,"Reinforcement learning-based techniques, empowered by deep-structured neural nets, have demonstrated superiority over rule-based methods in terms of making high-level behavioral decisions due to qualities related to handling large state spaces. Nonetheless, their training time, sample efficiency and the feasibility of the learnt behaviors remain key concerns. In this paper, we propose a novel hierarchical reinforcement learning-based decision-making architecture for learning left-turn policies a",openalex_journals,2
oa_W4383503613,Airborne Integrated Access and Backhaul Systems: Learning-Aided Modeling and Optimization,2023,IEEE Transactions on Vehicular Technology,12,"The deployment of millimeter-wave (mmWave) 5G New Radio (NR) networks is hampered by the properties of the mmWave band, such as severe signal attenuation and dynamic link blockage, which together limit the cell range. To provide a cost-efficient and flexible solution for network densification, 3GPP has recently proposed integrated access and backhaul (IAB) technology. As an alternative approach to terrestrial deployments, the utilization of unmanned aerial vehicles (UAVs) as IAB-nodes may provid",openalex_journals,2
oa_W4378365065,Multipath Planning Acceleration Method With Double Deep R-Learning Based on a Genetic Algorithm,2023,IEEE Transactions on Vehicular Technology,16,"Autonomous navigation is a well-studied field in robotics requiring high standards of efficiency and reliability. Many studies focus on applying AI techniques to obtain a high-quality map, a precise localization, or improve the proposed trajectory to be followed by the agent. As traditional planning methods need a high-quality map to obtain optimal trajectories, this paper addresses the problem of multipath map-less planning, and proposes a novel multipath planning algorithm (Double Deep Reinfor",openalex_journals,2
oa_W4313555238,Joint Service Caching and Computation Offloading Scheme Based on Deep Reinforcement Learning in Vehicular Edge Computing Systems,2023,IEEE Transactions on Vehicular Technology,108,"Vehicular edge computing (VEC) is a new computing paradigm that enhances vehicular performance by introducing both computation offloading and service caching, to resource-constrained vehicles and ubiquitous edge servers. Recent developments of autonomous vehicles enable a variety of applications that demand high computing resources and low latency, such as automatic driving, auto navigation, etc. However, the highly dynamic topology of vehicular networks and limited caching space at resource-con",openalex_journals,2
oa_W4388837986,RLoPlanner: Combining Learning and Motion Planner for UAV Safe Navigation in Cluttered Unknown Environments,2023,IEEE Transactions on Vehicular Technology,14,"In this paper, we propose a hierarchical navigation framework named RLoPlanner that combines deep reinforcement learning algorithms and local motion planners, allowing unmanned aerial vehicles (UAVs) to perform navigation tasks safely and energy-efficiently in complex and unknown environments. This technique is critical to improve the performance of UAVs in environments without prior maps. Specifically, the framework high-level generates a stochastic policy through a deep reinforcement learning ",openalex_journals,2
oa_W4387010759,Neuro-Planner: A 3D Visual Navigation Method for MAV With Depth Camera Based on Neuromorphic Reinforcement Learning,2023,IEEE Transactions on Vehicular Technology,12,"Traditional visual navigation methods of micro aerial vehicle (MAV) usually calculate a passable path that satisfies the constraints depending on a prior map. However, these methods have issues such as high demand for computing resources and poor robustness in face of unfamiliar environments. Aiming to solve the above problems, we propose a neuromorphic reinforcement learning method (Neuro-Planner) that combines spiking neural network (SNN) and deep reinforcement learning (DRL) to realize MAV 3D",openalex_journals,2
oa_W4313559865,Graph attention reinforcement learning with flexible matching policies for multi-depot vehicle routing problems,2023,Physica A Statistical Mechanics and its Applications,26,,openalex_journals,2
oa_W4283518186,Online model-based reinforcement learning for decision-making in long distance routes,2022,Transportation Research Part E Logistics and Transportation Review,10,"In road transportation, long-distance routes require scheduled driving times, breaks, and rest periods, in compliance with the regulations on working conditions for truck drivers, while ensuring goods are delivered within the time windows of each customer. However, routes are subject to uncertain travel and service times, and incidents may cause additional delays, making predefined schedules ineffective in many real-life situations. This paper presents a reinforcement learning (RL) algorithm cap",openalex_journals,2
oa_W4283315179,Decentralised Multi-Agent Reinforcement Learning Approach for the Same-Day Delivery Problem,2022,Transportation Research Record Journal of the Transportation Research Board,6,"Same-day delivery (SDD) services have become increasingly popular in recent years. These have been usually modeled by previous studies as a certain class of dynamic vehicle routing problem (DVRP) where goods must be delivered from a depot to a set of customers in the same day that the orders were placed. Adaptive exact solution methods for DVRPs can become intractable even for small problem instances. In this paper, the same-day delivery problem (SDDP) is formulated as a Markov decision process ",openalex_journals,2
oa_W4281873160,A Reinforcement Learning Approach for Global Navigation Satellite System Spoofing Attack Detection in Autonomous Vehicles,2022,Transportation Research Record Journal of the Transportation Research Board,27,"A resilient positioning, navigation, and timing (PNT) system is a necessity for the robust navigation of autonomous vehicles (AVs). A global navigation satellite system (GNSS) provides satellite-based PNT services. However, a spoofer can tamper the authentic GNSS signal and could transmit wrong position information to an AV. Therefore, an AV must have the capability of real-time detection of spoofing attacks related to PNT receivers, whereby it will help the end-user (the AV in this case) to nav",openalex_journals,2
oa_W4312356833,A Hierarchical Reinforcement Learning Algorithm Based on Attention Mechanism for UAV Autonomous Navigation,2022,IEEE Transactions on Intelligent Transportation Systems,47,"Unmanned Aerial Vehicles (UAVs) are increasingly being used in many challenging and diversified applications. Meanwhile, UAV’s ability of autonomous navigation and obstacle avoidance becomes more and more critical. This paper focuses on filling up the gap between deep reinforcement learning (DRL) theory and practical application by involving attention mechanism and hierarchical mechanism to solve some severe problems encountered in the practical application of DRL. More specifically, in order to",openalex_journals,2
oa_W4293198193,MSN: Mapless Short-Range Navigation Based on Time Critical Deep Reinforcement Learning,2022,IEEE Transactions on Intelligent Transportation Systems,17,"Automated vehicle(AV) based on reinforcement learning is an important part of the intelligent transportation system. However, currently, the performance of AV heavily that relies on the quality of maps and mapless navigation is one potential method for navigation in a strange and dynamic changing environment. Although many efforts are made on mapless navigation, they either need prior knowledge, rely on an exceptional constructed environment or simple feature fusion mechanism in the networks. In",openalex_journals,2
oa_W4291722340,Autonomous Reinforcement Control of Visual Underwater Vehicles: Real-Time Experiments Using Computer Vision,2022,IEEE Transactions on Vehicular Technology,15,"Swift decision-making based on visual environment perception is crucial for autonomous control of visual underwater vehicles (VUVs) during underwater missions. However, learning perception and decision models individually might result in weak robustness of overall control system as the mismatched state extraction and control decision making are asynchronous. As a remedy, we will introduce in this paper an end-to-end monocular autonomous reinforcement control (MARC) framework for autonomous contr",openalex_journals,2
oa_W3206465908,An Optimized Path Planning Method for Coastal Ships Based on Improved DDPG and DP,2021,Journal of Advanced Transportation,34,"Deep Reinforcement Learning (DRL) is widely used in path planning with its powerful neural network fitting ability and learning ability. However, existing DRL-based methods use discrete action space and do not consider the impact of historical state information, resulting in the algorithm not being able to learn the optimal strategy to plan the path, and the planned path has arcs or too many corners, which does not meet the actual sailing requirements of the ship. In this paper, an optimized pat",openalex_journals,2
oa_W3174337303,"<i>3M-RL</i>: Multi-Resolution, Multi-Agent, Mean-Field Reinforcement Learning for Autonomous UAV Routing",2021,IEEE Transactions on Intelligent Transportation Systems,32,"Collision-free path planning is a major challenge in managing unmanned aerial vehicles (UAVs) fleets, especially in uncertain environments. In this paper, we consider the design of UAV routing policies using multi-agent reinforcement learning, and propose a Multi-resolution, Multi-agent, Mean-field reinforcement learning algorithm, named <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">3M-RL,</i> for flight planning, where multiple vehicles need t",openalex_journals,2
oa_W3109386843,Multi-vehicle routing problems with soft time windows: A multi-agent reinforcement learning approach,2020,Transportation Research Part C Emerging Technologies,196,,openalex_journals,2
oa_W3087066227,Integrating Dijkstra’s algorithm into deep inverse reinforcement learning for food delivery route planning,2020,Transportation Research Part E Logistics and Transportation Review,114,,openalex_journals,2
oa_W3012163124,Data Freshness and Energy-Efficient UAV Navigation Optimization: A Deep Reinforcement Learning Approach,2020,IEEE Transactions on Intelligent Transportation Systems,20,"In this paper, we design a navigation policy for multiple unmanned aerial vehicles (UAVs) where mobile base stations (BSs) are deployed to improve the data freshness and connectivity to the Internet of Things (IoT) devices. First, we formulate an energy-efficient trajectory optimization problem in which the objective is to maximize the energy efficiency by optimizing the UAV-BS trajectory policy. We also incorporate different contextual information such as energy and age of information (AoI) con",openalex_journals,2
oa_W3014141732,A Deep Reinforcement Learning Approach to Ride-Sharing Vehicle Dispatching in Autonomous Mobility-on-Demand Systems,2020,IEEE Intelligent Transportation Systems Magazine,64,"This paper investigates a ride-sharing vehicle dispatching and routing problem in ride-sharing autonomous mobility-on-demand systems. We present a new method that can optimize both operation cost and passenger quality of service in a global and farsighted view by leveraging the historical data. It comprises two parts, one for vehicle routing decision making and the other for request-vehicle assignment. In particular, the vehicle routing decision making procedure is formulated as a Markov decisio",openalex_journals,2
oa_W2899884870,Memory-Based Deep Reinforcement Learning for Obstacle Avoidance in UAV With Limited Environment Knowledge,2019,IEEE Transactions on Intelligent Transportation Systems,16,"This paper presents our method for enabling a UAV quadrotor, equipped with a monocular camera, to autonomously avoid collisions with obstacles in unstructured and unknown indoor environments. When compared to obstacle avoidance in ground vehicular robots, UAV navigation brings in additional challenges because the UAV motion is no more constrained to a well-defined indoor ground or street environment. Unlike ground vehicular robots, a UAV has to navigate across more types of obstacles - for e.g.,",openalex_journals,2
oa_W2907916537,Autonomous Navigation of UAVs in Large-Scale Complex Environments: A Deep Reinforcement Learning Approach,2019,IEEE Transactions on Vehicular Technology,414,"In this paper, we propose a deep reinforcement learning (DRL)-based method that allows unmanned aerial vehicles (UAVs) to execute navigation tasks in large-scale complex environments. This technique is important for many applications such as goods delivery and remote surveillance. The problem is formulated as a partially observable Markov decision process (POMDP) and solved by a novel online DRL algorithm designed based on two strictly proved policy gradient theorems within the actor-critic fram",openalex_journals,2
oa_W2988592481,Deep Reinforcement Learning for UAV Navigation Through Massive MIMO Technique,2019,IEEE Transactions on Vehicular Technology,159,"Unmanned aerial vehicles (UAVs) technique has been recognized as a promising solution in future wireless connectivity from the sky, and UAV navigation is one of the most significant open research problems, which has attracted wide interest in the research community. However, the current UAV navigation schemes are unable to capture the UAV motion and select the best UAV-ground links in real-time, and these weaknesses overwhelm the UAV navigation performance. To tackle these fundamental limitation",openalex_journals,2
