paperId,title,year,venue,citationCount,abstract,source,pre_score
01c40c702399279b6dded2c208da0b0de9236190,Accelerating route choice learning with experience sharing in a commuting scenario: An agent-based approach,2020,AI Communications,3,"Navigation apps have become more and more popular, as they give information about the current traffic state to drivers who then adapt their route choice. In commuting scenarios, where people repeatedly travel between a particular origin and destination, people tend to learn and adapt to different situations. What if the experience gained from such a learning task is shared via an app? In this paper, we analyse the effects that adaptive driver agents cause on the overall network, when those agent",authors2,3
c0bcf673abd657084e3b30df87ba9712b006a0e2,A Joint Service Migration and Mobility Optimization Approach for Vehicular Edge Computing,2020,IEEE Transactions on Vehicular Technology,143,"The vehicular edge computing is considered an enabling technology for intelligent and connected vehicles since the optimization of communication and computing on edge has a significant impact on driving safety and efficiency. In this paper, with the road traffic assignment to “proactively” reshape the spatiotemporal distribution of resource demands, we investigate the joint service migration and mobility optimization problem for vehicular edge computing. The goal is to meet the service delay req",authors2,3
f04572ce31566c365e13283360e822a06b986aa2,Facilitating Connected Autonomous Vehicle Operations Using Space-weighted Information Fusion and Deep Reinforcement Learning Based Control,2020,arXiv.org,12,"The connectivity aspect of connected autonomous vehicles (CAV) is beneficial because it facilitates dissemination of traffic-related information to vehicles through Vehicle-to-External (V2X) communication. Onboard sensing equipment including LiDAR and camera can reasonably characterize the traffic environment in the immediate locality of the CAV. However, their performance is limited by their sensor range (SR). On the other hand, longer-range information is helpful for characterizing imminent co",authors2,3
4eb20023f361d65c7c4a4434d16502089d0e585a,Reinforcement Learning based Scheduling for Cooperative EV-to-EV Dynamic Wireless Charging,2020,IEEE International Conference on Mobile Adhoc and Sensor Systems,8,"Previous Electric Vehicle (EV) charging scheduling methods and EV route planning methods require EVs to spend extra waiting time and driving burden for a recharge. With the advancement of dynamic wireless charging for EVs, Mobile Energy Disseminator (MED), which can charge an EV in motion, becomes available. However, existing wireless charging scheduling methods for wireless sensors, which are the most related works to the deployment of MEDs, are not directly applicable for the scheduling of MED",authors2,3
489de90ea5f58d1a6ba8cba0f2d4baadba95f2fa,Regret Minimisation and System-Efficiency in Route Choice,2019,Anais do Concurso de Teses e Dissertações da SBC (CTD-SBC),4,"Traffic congestions present a major challenge in large cities. Consid- ering the distributed, self-interested nature oftraffic we tackle congestions using multiagent reinforcement learning (MARL). In this thesis, we advance the state- of-the-art by delivering the first MARL convergence guarantees in congestion- like problems. We introduce an algorithm through which drivers can learn opti- mal routes by locally estimating the regret associated with their decisions, which we prove to converge to a",authors2,3
e77a205defbdaeea083f7c7dd76489e87a6a6056,A Hybrid Evolutionary and Multiagent Reinforcement Learning Approach to Accelerate the Computation of Traffic Assignment: (Extended Abstract),2015,Adaptive Agents and Multi-Agent Systems,4,"Traditionally, traffic assignment allocates trips to links in a traffic network. Nowadays it is also useful to recommend routes. Here, it is interesting to recommend routes that are as close as possible to the system optimum, while also considering the user equilibrium. To compute an approximation of such an assignment, we use a hybrid approach in which an optimization process based on an evolutionary algorithm is combined with multiagent reinforcement learning. This has two advantages: first, t",authors2,3
4f03b6348f77eaa078615386bbd81791eb1898d2,Independent learners in abstract traffic scenarios,2013,International Conference on Robot Intelligence Technology and Applications,4,"Traffic is a phenomena that emerges from individual, uncoordinatedand, most of the times, selfish route choice made by drivers. In general, this leads topoor global and individual performance, regarding travel times and road network loadbalance. This work presents a reinforcement learning based approach for route choicewhich relies solely on drivers experience to guide their decisions. There is no coordinatedlearning mechanism, thus driver agents are independent learners. Our approachis tested o",authors2,3
f04d9465fb81da377adff97298d95cd4103084c2,Reinforcement learning for route choice in an abstract traffic scenario,2012,"Anais do VI Workshop-Escola de Sistemas de Agentes, seus Ambientes e Aplicações (WESAAC 2012)",5,"Traffic movement in a commuting scenario is a phenomena that results from individual and uncoordinated route choice by drivers. Every driver wishes to achieve reasonable travel times from his origin to his destination and, from a global point of view, it is desirable that the load gets distributed proportionally to the roads capacity on the network. This work presents a reinforcement learning algorithm for route choice which relies solely on drivers experience to guide their decisions. Experimen",authors2,3
7b2d0f539828083b6a5dbdaea1ba6300bfbab7a1,Optimizing Urban Route Choice for Autonomous Vehicles using Multi-Agent Reinforcement Learning,,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,0,,authors2,3
ce91a553f426d05378eddbf540ed601f8873a2cc,Deep Reinforcement Learning-Based Deferred Entanglement Path Selection in Quantum Networks,2026,IEEE Transactions on Networking,0,"Conventional entanglement routing approaches decide the Entanglement Paths (EPs) to establish Entanglement Connections (ECs) before trying to create Entanglement Links (ELs). By doing so, very few EL failures will result in a low network throughput. In this paper, we study how to choose the EPs to establish ECs after knowing which ELs are successfully created. This is called the Deferred EP Selection (DEPS) problem. DEPS is a generalized integer multi-commodity flow problem and we cannot solve i",authors2,2
f1fe1f63d538503dfd96ca9b44efa6ec38e4c3b2,UGV Formation Path Planning Based on DRL-DWA in Off-Road Environments,2025,Applied Sciences,1,"Uneven terrains and complex obstacles in off-road environments present significant challenges to the stability and safety of vehicle path planning. This paper presents a hierarchical DRL-DWA path planning framework for unmanned ground vehicles (UGVs). At the global level, an energy-aware D* Lite algorithm generates cost-efficient waypoints considering both distance and energy consumption. At the local level, a deep reinforcement learning-enhanced DWA controller adaptively adjusts the weighting f",authors2,2
1c5ae82caa7a31ee441b878038e6a0b7990873ec,Enabling Autonomous AGV Navigation: Path Planning via Multi-Constrained MARL,2025,2025 IEEE Conference on Cloud and Big Data Computing (CBDCom),0,"The rapid development of intelligent warehousing systems has led to the widespread deployment of automated guided vehicles (AGVs). Efficient multi-agent path finding (MAPF) algorithms are critical for improving throughput while satisfying various constraints such as task deadlines and limited battery capacity. However, existing learning-based methods often suffer from sparse rewards and fail to handle multiple conflicting constraints effectively. To address these challenges, we model the MAPF pr",authors2,2
226ecc78c8e23679978fc1e12b6d3da5d8a04a8e,HIPS : Hierarchical Decision-Making Pathfinding Based on Social Value Orientation,2025,International Conference on Parallel and Distributed Systems,0,"The multi-agent pathfinding problem seeks to generate low-cost paths for agents to reach their targets, playing a crucial role in advancing the development of smart warehousing. Traditional methods do not utilize neural networks, resulting in high computational costs and poor scalability. In contrast, learning-based approaches leverage reinforcement learning to handle large-scale scenarios more effectively. However, they often depend heavily on expert demonstrations, and their plain reward struc",authors2,2
601dc56e9718e96d79fe8ff71e883f7b08319627,UAV-Assisted Content Caching for Human-Centric Consumer Applications in IoV,2024,IEEE transactions on consumer electronics,38,"With various consumer electronics deployed in Internet of Vehicles (IoV), human-centric consumer in-vehicle applications (e.g., driver assistance, path planning, and healthcare system) can supply high-quality driving experience and enhance travel safety within a short time. In addition, Unmanned Aerial Vehicles (UAV) are expected to be critical to assist terrestrial vehicular networks in delivering delay-sensitive contents of services. However, due to the mutual coupling of trajectory planning o",authors2,2
7129e1078b22deab962a3ba7b2dcd6ab9c567045,On Hierarchical Path Planning Based on Deep Reinforcement Learning in Off- Road Environments,2024,"International Conference on Automation, Robotics and Applications",6,"The uneven terrains and complex obstacles in off-road environments present significant challenges to the stability and safety of vehicle path planning. In this paper, an improved D* Lite algorithm is employed to generate global waypoints for path planning. The dynamic window approach (DWA) is used for local path planning guided by these waypoints. The selection of DWA parameters is formulated as a Markov decision process (MDP), and a deep reinforcement learning (DRL) algorithm with a novel rewar",authors2,2
4a891a4140092c6eedc165a7195cace80b9a1464,Deep Reinforcement Learning for Solving Vehicle Routing Problems With Backhauls,2024,IEEE Transactions on Neural Networks and Learning Systems,60,"The vehicle routing problem with backhauls (VRPBs) is a challenging problem commonly studied in computer science and operations research. Featured by linehaul (or delivery) and backhaul (or pickup) customers, the VRPB has broad applications in real-world logistics. In this article, we propose a neural heuristic based on deep reinforcement learning (DRL) to solve the traditional and improved VRPB variants, with an encoder–decoder structured policy network trained to sequentially construct the rou",authors2,2
509ca969c79486b5c50945dfe51afd46887c6c3e,Multi-Type Attention for Solving Multi-Depot Vehicle Routing Problems,2024,IEEE transactions on intelligent transportation systems (Print),17,"In recent years, there has been a growing trend towards using deep reinforcement learning (DRL) to solve the NP-hard vehicle routing problems (VRPs). While much success has been achieved, most of the previous studies solely focused on single-depot VRPs, which became less effective in handling more practical scenarios, such as multi-depot VRPs. Although there are many preprocessing measures, such as natural decomposition, those scenarios are still more challenging to optimize. To resolve this iss",authors2,2
60433604068d03529a989e1460c64a1503d4c3a5,TERL: Two-Stage Ensemble Reinforcement Learning Paradigm for Large-Scale Decentralized Decision Making in Transportation Simulation,2023,IEEE Transactions on Knowledge and Data Engineering,18,"Transportation simulation is non-trivial due to the co-existence of thousands of heterogeneous decision makers (or vehicles). Such large-scale decision making is intrinsically a complex decentralized problem, the resolution of which is at the forefront of transportation simulation. Despite many physical or mathematical models proposed to date, underlying them is usually a set of universal rules plus some random perturbations to characterize vehicular movements. Inspired by the decision-making me",authors2,2
70e2820131e597aa5bbb89b95dd1639f12c4e115,"Multi-Objective, Multi-Armed Bandits: Algorithms for Repeated Games and Application to Route Choice",2023,International Conference on Robot Intelligence Technology and Applications,1,"Multi-objective decision-making in multi-agent scenarios poses multiple challenges. Dealing with multiple objectives and non-stationarity caused by simultaneous learning are only two of them, which have been addressed separately. In this work, reinforcement learning algorithms that tackle both issues together are proposed and applied to a route choice problem, where drivers must select an action in a single-state formulation, while aiming to minimize both their travel time and toll. Hence, we de",authors2,2
78722f88ae4de8b33174c3d23d3aa7b657aaae4a,PathletRL: Trajectory Pathlet Dictionary Construction using Reinforcement Learning,2023,SIGSPATIAL/GIS,5,"Sophisticated location and tracking technologies have led to the generation of vast amounts of trajectory data. Of interest is constructing a small set of basic building blocks that can represent a wide range of trajectories, known as a trajectory pathlet dictionary. This dictionary can be useful in various tasks and applications, such as trajectory compression, travel time estimation, route planning, and navigation services. Existing methods for constructing a pathlet dictionary use a top-down ",authors2,2
b298cefd8bdcf7ab787e577cdb58d94034497e3a,Autonomous Path Optimization in Unfamiliar Map Through Deep Reinforcement Learning,2023,International Conference on Artificial Intelligence in Engineering and Technology,0,"The application of mobile robot's path planning and navigation in known map scenarios has been well-established. However, with the absence of a known map, the challenge lies in how a robot can effectively navigate through an unfamiliar environment and generate a sensible path towards its destination. This paper delves into the path planning quandary that mobile robot encountered in unknown environments. It employs a deep reinforcement learning (DRL) algorithm within a simulated environment, wher",authors2,2
0a21762a0c78f2f19acbf44b16bcadb937ad98b6,Neural Airport Ground Handling,2023,IEEE transactions on intelligent transportation systems (Print),27,"Airport ground handling (AGH) offers necessary operations to flights during their turnarounds and is of great importance to the efficiency of airport management and the economics of aviation. Such a problem involves the interplay among the operations that leads to NP-hard problems with complex constraints. Hence, existing methods for AGH are usually designed with massive domain knowledge but still fail to yield high-quality solutions efficiently. In this paper, we aim to enhance the solution qua",authors2,2
30cd8bb61db77c222111b04fd4a1c5933551247d,Ensemble-based Deep Reinforcement Learning for Vehicle Routing Problems under Distribution Shift,2023,Neural Information Processing Systems,38,,authors2,2
e71012304ff31cdb42a1d34b8dcb0230169cfb8a,GE-DDRL: Graph Embedding and Deep Distributional Reinforcement Learning for Reliable Shortest Path: A Universal and Scale Free Solution,2023,IEEE transactions on intelligent transportation systems (Print),3,"This paper studies the reliable shortest path (RSP) problem in stochastic transportation networks. State-of-the-art RSP solutions usually target one specific RSP problem; moreover, the corresponding algorithm’s computational complexity scales at least linearly with the size of the underlying transportation network. While in this paper, we propose a graph embedding and deep distributional reinforcement learning (GE-DDRL) method, which serves as a universal and scale-free solution to the RSP probl",authors2,2
1d2acae1d631e932c7ebe96fad3c3b04909e5cee,A Deep Reinforcement Learning Strategy Combining Expert Experience Guidance for a Fruit-Picking Manipulator,2022,Electronics,24,"When using deep reinforcement learning algorithms for path planning of a multi-DOF fruit-picking manipulator in unstructured environments, it is much too difficult for the multi-DOF manipulator to obtain high-value samples at the beginning of training, resulting in low learning and convergence efficiency. Aiming to reduce the inefficient exploration in unstructured environments, a reinforcement learning strategy combining expert experience guidance was first proposed in this paper. The ratios of",authors2,2
27733a2453246ed0ba1b7e11141b78eef8862c57,DL-DRL: A Double-Level Deep Reinforcement Learning Approach for Large-Scale Task Scheduling of Multi-UAV,2022,IEEE Transactions on Automation Science and Engineering,74,"Exploiting unmanned aerial vehicles (UAVs) to execute tasks is gaining growing popularity recently. To address the underlying task scheduling problem, conventional exact and heuristic algorithms encounter challenges such as rapidly increasing computation time and heavy reliance on domain knowledge, particularly when dealing with large-scale problems. The deep reinforcement learning (DRL) based methods that learn useful patterns from massive data demonstrate notable advantages. However, their dec",authors2,2
02c4f31368bd269c90244f97ba07cf6a971fdc63,VTSV: A Privacy-Preserving Vehicle Trajectory Simulation and Visualization Platform Using Deep Reinforcement Learning,2021,GeoAI@SIGSPATIAL,11,"Trajectory data is among the most sensitive data and the society increasingly raises privacy concerns. In this demo paper, we present a privacy-preserving Vehicle Trajectory Simulation and Visualization (VTSV) web platform (demo video: https://youtu.be/NY5L4bu2kTU), which automatically generates navigation routes between given pairs of origins and destinations and employs a deep reinforcement learning model to simulate vehicle trajectories with customized driving behaviors such as normal driving",authors2,2
59ee86187388b4e4b5770ab3c87c4e6bd19ad83d,Heterogeneous Attentions for Solving Pickup and Delivery Problem via Deep Reinforcement Learning,2021,IEEE transactions on intelligent transportation systems (Print),133,"Recently, there is an emerging trend to apply deep reinforcement learning to solve the vehicle routing problem (VRP), where a learnt policy governs the selection of next node for visiting. However, existing methods could not handle well the pairing and precedence relationships in the pickup and delivery problem (PDP), which is a representative variant of VRP. To address this challenging issue, we leverage a novel neural network integrated with a heterogeneous attention mechanism to empower the p",authors2,2
52a6657cf1cb3cc847695a386bd65b5eea34bc13,Deep Reinforcement Learning-Based Automatic Exploration for Navigation in Unknown Environment,2020,IEEE Transactions on Neural Networks and Learning Systems,235,"This paper investigates the automatic exploration problem under the unknown environment, which is the key point of applying the robotic system to some social tasks. The solution to this problem via stacking decision rules is impossible to cover various environments and sensor properties. Learning-based control methods are adaptive for these scenarios. However, these methods are damaged by low learning efficiency and awkward transferability from simulation to reality. In this paper, we construct ",authors2,2
d792ba95ae916e968255c4506917eaa896c54032,Autonomous Navigation of Swarms in 3D Environments Using Deep Reinforcement Learning,2020,2020 International Symposium on Recent Advances in Electrical Engineering & Computer Sciences (RAEE & CS),4,"The presence of swarm intelligence in many natural systems has always been an inspiration to develop such distributed intelligence in artificial multi-agent systems. It finds its applications in high-level control of complex swarms, distributed sensing technologies, and telecom networks. In this paper, we present an end-to-end approach to train a group of cooperative agents to navigate through 3-dimensional (3D) environments. The problem is particularly hard because the agents can only observe t",authors2,2
de741d317507e21d3f7d3f8107d5b685db455aff,Multi-Decoder Attention Model with Embedding Glimpse for Solving Vehicle Routing Problems,2020,AAAI Conference on Artificial Intelligence,212,"We present a novel deep reinforcement learning method to learn construction heuristics for vehicle routing problems. In specific, we propose a Multi-Decoder Attention Model (MDAM) to train multiple diverse policies, which effectively increases the chance of finding good solutions compared with existing methods that train only one policy. A customized beam search strategy is designed to fully exploit the diversity of MDAM. In addition, we propose an Embedding Glimpse layer in MDAM based on the re",authors2,2
7f4f3917f152e0aa46183b694763be71c0bcad7a,Graph Attention Memory for Visual Navigation,2019,2022 4th International Conference on Data-driven Optimization of Complex Systems (DOCS),15,"Visual navigation in complex environments is inefficient with traditional reactive policy or general-purposed recurrent policy due to the long-term memory problem. To address this issue, this paper proposes a graph attention memory (GAM) architecture consisting of memory construction module, graph attention module, and control module. The memory construction module builds the topological graph based on supervised learning by taking the exploration prior. Then, guided attention features to reach ",authors2,2
470f2f54801226c63d4154a5bae1de6e9122d0b7,A reinforcement learning-based multi-agent framework applied for solving routing and scheduling problems,2019,Expert systems with applications,121,"Abstract This article presents a multi-agent framework for optimization using metaheuristics, called AMAM. In this proposal, each agent acts independently in the search space of a combinatorial optimization problem. Agents share information and collaborate with each other through the environment. The goal is to enable the agent to modify their actions based on experiences gained in interacting with the other agents and the environment using the concepts of Reinforcement Learning. For better intr",authors2,2
c48fdbbd2c671c8fc9495799c063091eba5e20d6,Learning Improvement Heuristics for Solving Routing Problems,2019,IEEE Transactions on Neural Networks and Learning Systems,401,"Recent studies in using deep learning (DL) to solve routing problems focus on construction heuristics, whose solutions are still far from optimality. Improvement heuristics have great potential to narrow this gap by iteratively refining a solution. However, classic improvement heuristics are all guided by handcrafted rules that may limit their performance. In this article, we propose a deep reinforcement learning framework to learn the improvement heuristics for routing problems. We design a sel",authors2,2
d1e7f3f432801eaad8b9a0c0edf12f8d7f0c34dd,Visual Navigation with Actor-Critic Deep Reinforcement Learning,2018,IEEE International Joint Conference on Neural Network,10,"Visual navigation in complex environments is crucial for intelligent agents. In this paper, we propose an efficient deep reinforcement learning (DRL) method to tackle visual navigation tasks. We present the synchronous advantage actor-critic (A2C) with generalized advantage estimator (GAE) algorithm. The A2C enables agents to learn from multiple processes, which significantly reduces the training time. The GAE used to estimate the advantage function improves the policy gradient estimates. We foc",authors2,2
c572fe4b80a21bff85c87844e02b6de6eaa603a5,Identifying Reusable Macros for Efficient Exploration via Policy Compression,2017,arXiv.org,0,"Reinforcement Learning agents often need to solve not a single task, but several tasks pertaining to a same domain; in particular, each task corresponds to an MDP drawn from a family of related MDPs (a domain). An agent learning in this setting should be able exploit policies it has learned in the past, for a given set of sample tasks, in order to more rapidly acquire policies for novel tasks. Consider, for instance, a navigation problem where an agent may have to learn to navigate different (bu",authors2,2
b69f72d24402cd9e6ba30427bd5fe8e680689c7c,Local path planning method of the self-propelled model based on reinforcement learning in complex conditions,2014,,3,,authors2,2
6fa6426cd9d81ba69e58c80aa606f7e81d3e2705,The value of less connected agents in Boolean networks,2013,,3,"In multiagent systems, agents often face binary decisions where one seeks to take either the minority or the majority side. Examples are minority and congestion games in general, i.e., situations that require coordination among the agents in order to depict efficient decisions. In minority games such as the El Farol Bar Problem, previous works have shown that agents may reach appropriate levels of coordination, mostly by looking at the history of past decisions. Not many works consider any kind ",authors2,2
13ee9e9cc27da3f746c4f28999a3d597651f3a9d,Multi-agent reinforcement learning for route guidance system,2011,,9,,authors2,2
c2180fc60427c9e105ce38ab16d09ee675b35db6,Self-adaptive and multi-agent reinforcement learning in route guidance system,2011,2011 Malaysian Conference in Software Engineering,0,,authors2,2
