paperId,title,year,venue,citationCount,doi,query
d52f0db4b14aac32cbec307c33c9d38d1bbaa1f8,Route selection for a three-dimensional elevator using deep reinforcement learning,2019,Building Services Engineering Research & Technology,6,10.1177/0143624419876079,deep reinforcement learning route guidance
0e2bf435c0fe81e5913c62dea1a8c0a7ae6d52ad,Route Optimization via Environment-Aware Deep Network and Reinforcement Learning,2021,ACM Transactions on Intelligent Systems and Technology,21,10.1145/3461645,deep reinforcement learning route guidance
cb5ebe0b1b2ad0254e3d2c69f1db7d6743f1cbe5,An Iterative Adaptive Dynamic Programming Approach for Macroscopic Fundamental Diagram-Based Perimeter Control and Route Guidance,2024,Transportation Science,25,10.1287/trsc.2023.0091,deep reinforcement learning route guidance
303b415669a630392b35df6b6ad25195dd929d41,Multiobjective Vehicle Routing Optimization With Time Windows: A Hybrid Approach Using Deep Reinforcement Learning and NSGA-II,2024,IEEE transactions on intelligent transportation systems (Print),14,10.1109/TITS.2024.3515997,deep reinforcement learning route guidance
92a88a75af50fe3e6d4f9302b8f095e03e1629a7,A Deep Reinforcement Learning Approach for Adaptive Traffic Routing in Next-Gen Networks,2024,ICC 2024 - IEEE International Conference on Communications,8,10.1109/ICC51166.2024.10622726,deep reinforcement learning route guidance
f291d44633c6940236f587984e946cd096779025,Reinforcement Learning for Route Optimization with Robustness Guarantees,2021,International Joint Conference on Artificial Intelligence,12,10.24963/ijcai.2021/357,deep reinforcement learning route guidance
f7f22c806e919b944f15bb5e3e8f94f0505f297a,Adaptive Route Planning in the Northeast Passage Using Enhannced Double Deep Q-Networks,2025,2025 6th International Conference on Machine Learning and Computer Application (ICMLCA),0,10.1109/ICMLCA66850.2025.11336712,deep reinforcement learning route guidance
82e8fa4b6cec35289c68011138f15ff0164d5b77,Fair collaborative vehicle routing: A deep multi-agent reinforcement learning approach,2023,Transportation Research Part C: Emerging Technologies,23,10.1016/j.trc.2023.104376,deep reinforcement learning route guidance
12915bb0ef8804caac4dd3b52e4f87ee2c698a5d,Hierarchical Sarsa Learning Based Route Guidance Algorithm,2019,Journal of Advanced Transportation,6,10.1155/2019/1019078,deep reinforcement learning route guidance
0b935eb19a886ae408a35e3572f56b2a36dd0fe4,"PassGoodPool: Joint Passengers and Goods Fleet Management With Reinforcement Learning Aided Pricing, Matching, and Route Planning",2020,IEEE transactions on intelligent transportation systems (Print),29,10.1109/tits.2021.3128877,deep reinforcement learning route guidance
a22be5e14f67964e371605a60263e0a4b435ada6,Dynamic urban traffic rerouting with fog‐cloud reinforcement learning,2023,Comput. Aided Civ. Infrastructure Eng.,19,10.1111/mice.13115,deep reinforcement learning route guidance
c7f0bac65336214c042920a378b7ecd511a10ce5,Reinforcement Learning with Combinatorial Actions: An Application to Vehicle Routing,2020,Neural Information Processing Systems,112,,deep reinforcement learning route guidance
c3b4b04de90a1ca94f74c01736672254bfffb11b,Real-time route planning of inland water network based on Deep Q_Network,2022,International Conference on Signal Processing and Machine Learning,0,10.1145/3556384.3556395,deep reinforcement learning route guidance
4003d6df6bdfc7d6ea65e1b530bd2bdaddec9597,Comparative Analysis of Route Optimization Algorithms for Urban Safety: Implications for Public Policy in Latin American Cities,2025,2025 IEEE 5th International Conference on Advanced Learning Technologies on Education & Research (ICALTER),0,10.1109/ICALTER69698.2025.11355049,deep reinforcement learning route guidance
7a94ba155677878e3340c17bcdb450513385071d,User-based Vehicle Route Guidance in Urban Networks Based on Intelligent Multi Agents Systems and the ANT-Q Algorithm,2017,,9,10.22119/IJTE.2017.43833,deep reinforcement learning route guidance
f6c70cfbc615b8cf7feb16e54831d80517afbca3,Machine Learning in Autonomous Transportation: Optimizing Route Planning,2022,American journal of machine learning,0,10.71465/ajml2868,deep reinforcement learning route guidance
fc637b7d24ce07faa1b6e6d5857f472856185877,Time-optimal and privacy preserving route planning for carpool policy,2022,World wide web (Bussum),12,10.1007/s11280-022-01026-1,deep reinforcement learning route guidance
6bef8bc69f84f8637ed6ba4c728acf451906360f,A Deep Reinforcement Learning Framework for Real-Time Vehicle Routing with Dynamic Traffic Conditions,2025,2025 IEEE International Conference on Recent Advances in Systems Science and Engineering (RASSE),0,10.1109/RASSE64831.2025.11315346,deep reinforcement learning dynamic routing traffic
4b6b9f83eca768666e85443091f9c3015b14b2b0,Deep reinforcement learning for dynamic vehicle routing with demand and traffic uncertainty,2025,Operations Research Perspectives,8,10.1016/j.orp.2025.100351,deep reinforcement learning dynamic routing traffic
e1bd00f07d86378407bf15b2f3b2342ece1c3eb5,Reinforcement Learning for Dynamic Traffic Routing and Optimization,2024,International Congress on Information and Communication Technology,4,10.1109/ICICT60155.2024.10544850,deep reinforcement learning dynamic routing traffic
91d0a23661f4476333fac8c3f0ebd5793f419ca1,Deep Reinforcement Learning for Optimizing Route Planning in Urban Traffic,2025,"2025 International Conference on Computational, Communication and Information Technology (ICCCIT)",1,10.1109/ICCCIT62592.2025.10928029,deep reinforcement learning dynamic routing traffic
e219732e229f567947155597bf14467266fa9412,STPer: Task Scheduling and Traffic Routing with Spatiotemporal Dynamic Perception in Green Computing Power Networks,2025,Global Communications Conference,0,10.1109/GLOBECOM59602.2025.11431840,deep reinforcement learning dynamic routing traffic
60d6e0ed45ce062bd6dddc7a5ce48718c075f9a5,Opportunities for reinforcement learning in stochastic dynamic vehicle routing,2022,Computers & Operations Research,105,10.1016/j.cor.2022.106071,deep reinforcement learning dynamic routing traffic
23380c4aa4dee33ed4721d5fc46e6369ac49c85c,Adaptive Reinforcement Learning Framework for Environmentally Sustainable Route Optimization,2025,International Conference Intelligent Data Communication Technologies and Internet Things,1,10.1109/ICICI65870.2025.11069577,deep reinforcement learning dynamic routing traffic
49c7383a5bd0393f81e7bd4922771f50add3ef92,Deep Q-Learning-based Route Optimization for Traffic Network,2025,International Conference on Artificial Intelligence in Engineering and Technology,0,10.1109/IICAIET67254.2025.11265506,deep reinforcement learning dynamic routing traffic
5fa1d3905dd0aa042d03f4accde60f2f93f936e9,An AI-Powered Predictive Traffic Routing Framework for Telecommunications Network Performance Improvement,2023,International Journal of Advanced Multidisciplinary Research and Studies,0,10.62225/2583049x.2023.3.6.5421,deep reinforcement learning dynamic routing traffic
fbbafc0e65b91b6b2b8b3749d59b9617c5cff777,Autonomous Vehicle Navigation with Deep Learning: A Comprehensive Review,2025,"International Journal of Research and Review in Applied Science, Humanities, and Technology",0,10.71143/cv4yj587,deep reinforcement learning dynamic routing traffic
a9416c5aa3e23472b8ff91a8985110588c353537,Deep Q-Learning for Autonomous Vehicle Navigation in Smart Mobility,2025,"International Conference on Circuit, Power and Computing Technologies",0,10.1109/ICCPCT65132.2025.11176723,deep reinforcement learning dynamic routing traffic
1bdc1cfc6877be165a876ee53d0015fb6b612bea,Urban Multiple Route Planning Model Using Dynamic Programming in Reinforcement Learning,2021,IEEE transactions on intelligent transportation systems (Print),39,10.1109/TITS.2021.3075221,deep reinforcement learning dynamic routing traffic
ddca0d61417cf8daff07e929d836221d1f469e37,Reinforcement Learning-Based E-Scooter Energy Minimization Using Optimized Speed-Route Selection,2024,IEEE Access,4,10.1109/ACCESS.2024.3395286,deep reinforcement learning dynamic routing traffic
ab2b60a298e1c270012a0e503adf665b1b54ed28,AI-Enhanced Route Optimization Algorithms: A Survey on Intelligent Transportation Systems,2025,"International Journal of Advanced Research in Science, Communication and Technology",0,10.48175/ijarsct-28607,deep reinforcement learning dynamic routing traffic
2cd62277f3c40adb078d8f013ca561f0db19246d,"Revolutionizing Route Optimization Systems with Artificial Intelligence for a Smarter, Sustainable Logistics Ecosystem",2025,International journal of computer science and mobile computing,4,10.47760/ijcsmc.2025.v14i02.008,deep reinforcement learning dynamic routing traffic
39cb6b3bce72378180e39ee02b8761c29d219cec,Applying Deep Q-Networks to Local Route Optimization,2024,International Conference on Industrial Informatics,1,10.1109/INDIN58382.2024.10774080,deep Q-network path planning vehicle traffic
ebca5041c1b45d032a16d10327abab06fe528bf1,"Real-time data sharing, path planning and route optimization in urban traffic management",2023,Multimedia tools and applications,20,10.1007/s11042-023-15148-9,deep Q-network path planning vehicle traffic
352b0511738665f38b121e444b4a952628843850,Enhanced vehicle routing for medical waste management via hybrid deep reinforcement learning and optimization algorithms,2025,Frontiers Artif. Intell.,7,10.3389/frai.2025.1496653,deep Q-network path planning vehicle traffic
2f7936da06e6e10225d508683d6a017be8aba693,Deep neural network dynamic traffic routing system for vehicles,2018,International Symposium on Computer Vision,18,10.1109/ISACV.2018.8354012,deep Q-network path planning vehicle traffic
3059cd56259d39bad6e3d0c824ff0f8dbe8a3273,Method for vehicle route planning in large-scale construction sites based on low-density floating car data,2025,Frontiers of Traffic and Transportation Engineering,0,10.1117/12.3059319,deep Q-network path planning vehicle traffic
566cb58264afab39a306bff7a0ae3ccfd302d330,Optimal Transshipment Route Planning Method Based on Deep Learning for Multimodal Transport Scenarios,2023,Electronics,14,10.3390/electronics12020417,deep Q-network path planning vehicle traffic
c59d05a4cce8ebdfac93412d776dbb73074d36c7,Research on Electric Vehicle Route Planning and Energy Consumption Prediction Based on CNN-LSTM Model,2024,2024 12th International Conference on Traffic and Logistic Engineering (ICTLE),2,10.1109/ICTLE62418.2024.10703886,deep Q-network path planning vehicle traffic
302ced2dd5c9da6c9029d5b88407a15173db13f6,Double-DQN based path smoothing and tracking control method for robotic vehicle navigation,2019,Computers and Electronics in Agriculture,85,10.1016/j.compag.2019.104985,deep Q-network path planning vehicle traffic
1e3955ca495fad78e86d209cfb35949a8e61d1e5,Optimizing Autonomous Vehicle Navigation with DQN and PPO: A Reinforcement Learning Approach,2024,2024 Asia Pacific Conference on Innovation in Technology (APCIT),7,10.1109/APCIT62007.2024.10673440,deep Q-network path planning vehicle traffic
27232149111c58ad14d369077e51ef3def563f7b,MDRP: Message dissemination with re-route planning method for emergency vehicle information exchange,2020,Peer-to-Peer Networking and Applications,41,10.1007/s12083-020-00936-z,deep Q-network path planning vehicle traffic
285472d45457af283090ee3d87ae85859dbb38ab,Route planning method for cross-border e-commerce logistics of agricultural products based on recurrent neural network,2021,"Soft Computing - A Fusion of Foundations, Methodologies and Applications",49,10.1007/s00500-021-05861-8,deep Q-network path planning vehicle traffic
f4d1f284eae093ca48d90ebbdc23e14dc9cd9baf,Managing in real-time a vehicle routing plan with time-dependent travel times on a road network,2021,Transportation Research Part C: Emerging Technologies,34,10.1016/j.trc.2021.103379,deep Q-network path planning vehicle traffic
70baadfd010291d5022256d475963a85faa30d7a,Research on Vehicle Routing Planning of Urban Express Delivery,2022,2022 8th Annual International Conference on Network and Information Systems for Computers (ICNISC),0,10.1109/ICNISC57059.2022.00181,deep Q-network path planning vehicle traffic
ebd1d5a229dec1a18c7303e6f7e573b93fdff371,GAQ-EBkSP: A DRL-based Urban Traffic Dynamic Rerouting Framework using Fog-Cloud Architecture,2021,2021 IEEE International Smart Cities Conference (ISC2),15,10.1109/ISC253183.2021.9562832,deep Q-network path planning vehicle traffic
1b053c8e179f5d056519a09f66d82788bfaa2310,Modeling the impact of street-level built environment on cyclists’ route choice using street view images and GPS data,2025,Environment and Planning B Urban Analytics and City Science,0,10.1177/23998083251405122,deep Q-network path planning vehicle traffic
736f4e3c96d1573454c733a0a7273daa80b1b674,Hybrid long short-term memory deep learning model and Dijkstra’s Algorithm for fastest travel route recommendation considering eco-routing factors,2022,Transportation letters,22,10.1080/19427867.2022.2113273,deep Q-network path planning vehicle traffic
f22772f5d2b668d8954971676c4cc7252a716d50,A Two-Stage Approach of Joint Route Planning and Resource Allocation for Multiple UAVs in Unmanned Logistics Distribution,2022,IEEE Access,21,10.1109/ACCESS.2022.3218134,deep Q-network path planning vehicle traffic
56901d36c1dd1bf9a5f687b97502e103bb88dad7,Long-Term Origin-Destination Demand Prediction With Graph Deep Learning,2021,IEEE Transactions on Big Data,25,10.1109/TBDATA.2021.3063553,deep Q-network path planning vehicle traffic
354fadb98da9b509c4399ef42a484d278079aadd,Integrated Route Planning Algorithm Based on Spot Price and Classified Travel Objectives for EV Users,2019,IEEE Access,40,10.1109/ACCESS.2019.2937910,deep Q-network path planning vehicle traffic
258afa0747f93f4409f76f2964b59d770bd7a66a,Adaptive vehicle routing for humanitarian aid in conflict-affected regions: a practitioner-informed deep reinforcement learning approach,2025,Frontiers in Future Transportation,0,10.3389/ffutr.2025.1603726,reinforcement learning adaptive route guidance transportation
0e51bf910c324ff4e17ef7e6ed8f87441f6970dd,Providing real-time en-route suggestions to CAVs for congestion mitigation: A two-way deep reinforcement learning approach,2024,Transportation Research Part B: Methodological,3,10.1016/j.trb.2024.103014,reinforcement learning adaptive route guidance transportation
d691bc19955e89878f3013b4976d0e3c3a909760,Combining Reinforcement Learning With Genetic Algorithm for Many-To-Many Route Optimization of Autonomous Vehicles,2024,IEEE Access,5,10.1109/ACCESS.2024.3366517,reinforcement learning adaptive route guidance transportation
2f5edc59ab067b0a549183142c1d6302dfe81f07,PSO-Based Adaptive Hierarchical Interval Type-2 Fuzzy Knowledge Representation System (PSO-AHIT2FKRS) for Travel Route Guidance,2022,IEEE transactions on intelligent transportation systems (Print),31,10.1109/tits.2020.3016054,reinforcement learning adaptive route guidance transportation
14e8fd91d8fe1170d91591d7b9e6836c310faa7f,SALA: A Self-Adaptive Learning Algorithm—Towards Efficient Dynamic Route Guidance in Urban Traffic Networks,2018,Neural Processing Letters,7,10.1007/s11063-018-9870-0,reinforcement learning adaptive route guidance transportation
20530a96ea47425684a24658dd52853e056857d7,Dynamic route optimization in smart logistics using hybrid machine learning models,2025,Smart and Resilient Transportation,0,10.1108/srt-07-2025-0018,reinforcement learning adaptive route guidance transportation
2e21a97a78fe1dfeaf195fae9aae457958dc1dc7,Toll-based reinforcement learning for efficient equilibria in route choice,2020,Knowledge engineering review (Print),14,10.1017/S0269888920000119,reinforcement learning adaptive route guidance transportation
e4b04c00ca8da10594a70a6c7d6952f93bc43c82,Real-time system optimal traffic routing under uncertainties - Can physics models boost reinforcement learning?,2024,Transportation Research Part C: Emerging Technologies,13,10.48550/arXiv.2407.07364,reinforcement learning adaptive route guidance transportation
007bfbced58e96c021a6dc3cdeb0563009fd7f5c,Pareto Improver: Learning Improvement Heuristics for Multi-Objective Route Planning,2024,IEEE transactions on intelligent transportation systems (Print),15,10.1109/TITS.2023.3313688,reinforcement learning adaptive route guidance transportation
a2430ee66d766ee25c597412301b3269c9dae3ad,Network-Constrained Policy Optimization for Adaptive Multi-agent Vehicle Routing,2025,arXiv.org,0,10.48550/arXiv.2510.26089,reinforcement learning adaptive route guidance transportation
7d6e2ee63ac7a8917662207351d762fc11b5d36a,VEHICLE ROUTE SELECTION WITH AN ADAPTIVE NEURO FUZZY INFERENCE SYSTEM IN UNCERTAINTY CONDITIONS,2018,,57,10.31181/DMAME180113P,reinforcement learning adaptive route guidance transportation
356d7ffa2d106ebd35d6ce686212ee33a9bea07d,A human-centric machine learning based personalized route choice prediction in navigation systems,2022,Journal of Intelligent Transportation Systems / Taylor & Francis,5,10.1080/15472450.2022.2069499,reinforcement learning adaptive route guidance transportation
46199b54a4856432fab632fcd34ff9ab996e3f84,Learning to Minimise Regret in Route Choice,2017,Adaptive Agents and Multi-Agent Systems,19,10.65109/edgy8635,reinforcement learning adaptive route guidance transportation
4a9b9d5f441c5561e511b8e03f836f405367496e,Integrated mode of transport: a predictive model for route guidance,2020,,2,10.1108/ijius-09-2020-0040,reinforcement learning adaptive route guidance transportation
e79d31cf92c03b46906e8716e7c4b6df18a12707,Comparing paradigms for strategy learning of route choice with traffic information under uncertainty,2017,Expert systems with applications,12,10.1016/j.eswa.2017.07.008,reinforcement learning adaptive route guidance transportation
cf9f14adc07d511d59a8181a4f0b20a21de9c513,AI-Driven Day-to-Day Route Choice,2024,Transportation Research Part C: Emerging Technologies,19,10.1016/j.trc.2025.105307,reinforcement learning adaptive route guidance transportation
3cadbcbb2e47cc436605fab945beee60a1376fc1,Solving a Dynamic User-Optimal Route Guidance Problem Based on Joint Strategy Fictitious Play,2015,,3,10.1007/978-3-319-11674-7_3,reinforcement learning adaptive route guidance transportation
210003f9903ca000f0eeb59b8df020433a998249,Utility-Based Route Choice Behavior Modeling Using Deep Sequential Models,2022,Journal of Big Data Analytics in Transportation,9,10.1007/s42421-022-00058-3,reinforcement learning adaptive route guidance transportation
7b0a815a5cd6c174aa613c5a12f37a9bce7f45d8,Analysing the impact of travel information for minimising the regret of route choice,2018,,48,10.1016/J.TRC.2017.11.011,reinforcement learning adaptive route guidance transportation
478c10a32ab5bc963cdb91cdc80bd5334a3aa30f,SSML: Self-Supervised Meta-Learner for En Route Travel Time Estimation at Baidu Maps,2021,Knowledge Discovery and Data Mining,35,10.1145/3447548.3467060,reinforcement learning adaptive route guidance transportation
55382f2fc8b0d2769e0e2af37f2e144b23a4448c,Minimising Regret in Route Choice,2017,Adaptive Agents and Multi-Agent Systems,0,10.65109/mrvf2095,reinforcement learning adaptive route guidance transportation
5a4d37ab382e78669c6b0da7ed99deb4383e6159,Multiagent-based cooperative vehicle routing using node pressure and auctions,2017,2017 IEEE 20th International Conference on Intelligent Transportation Systems (ITSC),5,10.1109/ITSC.2017.8317671,reinforcement learning adaptive route guidance transportation
7ead3d6dfb1636c6928ab2d8dceead709b05d0db,Deep Reinforcement Learning for Dynamic Origin-Destination Matrix Estimation in Microscopic Traffic Simulations Considering Credit Assignment,2025,arXiv.org,0,10.48550/arXiv.2511.06229,deep reinforcement learning traffic assignment network
332450247f87cd11a4ab5a4c5ab84fcf9feec575,A multiagent reinforcement learning approach to en-route trip building,2016,IEEE International Joint Conference on Neural Network,28,10.1109/IJCNN.2016.7727899,deep reinforcement learning traffic assignment network
7a0ce2441da2c83d1429c97e612d763e2f5ad62c,Enhancing Vehicle Routing Solutions Through Attention-Based Deep Reinforcement Learning,2023,2023 5th International Conference on Data-driven Optimization of Complex Systems (DOCS),1,10.1109/DOCS60977.2023.10294826,proximal policy optimization actor-critic vehicle routing
a96376985f2f6f00fc3ebd155275c2956c1a5bc3,COST EFFECTIVE ROUTE OPTIMIZATION FOR DAIRY PRODUCT DELIVERY,2025,Kashf Journal of Multidisciplinary Research,1,10.71146/kjmr254,proximal policy optimization actor-critic vehicle routing
