paperId,title,year,venue,citationCount,doi,query
70e2820131e597aa5bbb89b95dd1639f12c4e115,"Multi-Objective, Multi-Armed Bandits: Algorithms for Repeated Games and Application to Route Choice",2023,International Conference on Robot Intelligence Technology and Applications,1,10.22456/2175-2745.122929,reinforcement learning route choice
489de90ea5f58d1a6ba8cba0f2d4baadba95f2fa,Regret Minimisation and System-Efficiency in Route Choice,2019,Anais do Concurso de Teses e Dissertações da SBC (CTD-SBC),4,10.5753/CTD.2019.6332,reinforcement learning route choice
7cbbe64fdae8be242041403509d57ef521ac5762,Toll-Based Learning for Minimising Congestion under Heterogeneous Preferences,2020,Adaptive Agents and Multi-Agent Systems,15,10.65109/dzcu8586,reinforcement learning route choice
071615a24752f025f81ceb47564e60b4ab155cbc,Fighting for Routes: Resource Allocation among Competing Planners in Transportation Networks,2023,Games,2,10.3390/g14030037,reinforcement learning route choice
2055efe3d80182d07fdfb8dd781d6d9cd73d2b6d,LLM-Guided Reinforcement Learning with Representative Agents for Traffic Modeling,2025,arXiv.org,1,10.48550/arXiv.2511.06260,reinforcement learning route choice
8c8ae44e049a1a0f9ca7cc135c4610a6e34fbc1d,Innate heuristics and fast learning support escape route selection in mice,2021,bioRxiv,10,10.1016/j.cub.2022.05.020,reinforcement learning route choice
e4ceaf8baf519b4388a333117476eadb51d8e480,Bounding the Inefficiency of Route Control in Intelligent Transport Systems,2021,arXiv.org,0,,reinforcement learning route choice
cce771a58cba8c0da65d69678a86943c326738fc,Data-driven inverse learning of passenger preferences in urban public transits,2017,IEEE Conference on Decision and Control,11,10.1109/CDC.2017.8264410,reinforcement learning route choice
cf50c1253e04c232235ebbb684181ac8647c97f7,Human-Centric Urban Transit Evaluation and Planning,2018,Industrial Conference on Data Mining,21,10.1109/ICDM.2018.00070,reinforcement learning route choice
00ce55ef4aed017584398f8418cf005cb7242d23,Real-Time Communication-Aware Ride-Sharing Route Planning for Urban Air Mobility: A Multi-Source Hybrid Attention Reinforcement Learning Approach,2025,arXiv.org,1,10.48550/arXiv.2507.14249,reinforcement learning dynamic route planning
17f1ec0be5c82db38c8c3322aaccc5a97dac3ef8,Research on Reinforcement Learning Integrated Game Intelligence about Multi-group Rescue,2025,Proceedings of the 2025 International Conference on Artificial Intelligence and Sustainable Development,0,10.1145/3786484.3786549,reinforcement learning dynamic route planning
62fd156f438365280a8e0b4d4cf7d51b8a38b0e5,Dynamic Urban Air Mobility Ride-Sharing Trajectory Planning Using Radio Maps and Multi-Source Hybrid Attention Reinforcement Learning,2025,ICC 2025 - IEEE International Conference on Communications,1,10.1109/ICC52391.2025.11161585,reinforcement learning dynamic route planning
991f3ba61a280f85069dfa4c73587860ac41bdfb,Cooperative Path Planning With Asynchronous Multiagent Reinforcement Learning,2024,IEEE Transactions on Mobile Computing,10,10.1109/TMC.2025.3526979,reinforcement learning dynamic route planning
ed8296d8d4fd591d16c9b4b6bcb900870cb1c081,Seeking in Ride-on-Demand Service: A Reinforcement Learning Model With Dynamic Price Prediction,2024,IEEE Internet of Things Journal,17,10.1109/JIOT.2024.3407119,reinforcement learning dynamic route planning
87a7256dd0008fcceed3fee3726c73644dba2d2c,Using Reinforcement Learning to Solve a Dynamic Orienteering Problem with Random Rewards Affected by the Battery Status,2023,Batteries,6,10.3390/batteries9080416,reinforcement learning dynamic route planning
c9766d7b5bc20a1d7fd786f3437b794fdea54756,RPMTD: A Route Planning Model With Consideration of Tourists’ Distribution,2024,IEEE Access,9,10.1109/ACCESS.2024.3400373,reinforcement learning dynamic route planning
b6e709f7de3e67aed8aab62814c5b8998aa0d9e1,CTRL: Cooperative Traffic Tolling via Reinforcement Learning,2022,International Conference on Information and Knowledge Management,8,10.1145/3511808.3557112,reinforcement learning dynamic route planning
c2359d64b328471ce33400970580834d78525ae2,Real-time Road Network Optimization with Coordinated Reinforcement Learning,2023,ACM Transactions on Intelligent Systems and Technology,7,10.1145/3603379,reinforcement learning dynamic route planning
2e0669753832b268b14ecc7dba7ef397446b662a,Intelligent Mobility Model for Sustainable Urban Transport using Remote Sensing and AI,2025,"International Conference Electronic Systems, Signal Processing and Computing Technologies [ICESC-]",0,10.1109/ICESC65114.2025.11212477,reinforcement learning dynamic route planning
7c1b8754218a7e1a0a1a5ad10154fa1a69f13bc6,Machine Learning-Driven Optimization of Driving Patterns Through for Fuel Efficiency,2025,International Journal for Research in Applied Science and Engineering Technology,0,10.22214/ijraset.2025.68323,reinforcement learning vehicle route optimization
f029e29475dcee1d82a9f413c3edba58538c656b,Dynamic Path Optimisation Method for Container Trucks in Multi-Terminal Port Clusters Based on Vehicle-Infrastructure Cooperation and Real-Time Traffic Perception,2025,"2025 3rd International Conference on Logistics Engineering, Supply Chain and Digital Transformation (LESCDT)",0,10.1109/LESCDT66758.2025.00011,reinforcement learning vehicle route optimization
da16fbceffcc1579fb312d4bad083b39e563dc1d,Artificial Intelligence Applications in Autonomous Vehicles Navigating the Future of Transportation Systems,2025,ITM Web of Conferences,3,10.1051/itmconf/20257601002,reinforcement learning vehicle route optimization
46940d4765b64187e19cdae11c6a4319c8473bb3,Sustainable Urban Mobility: Developing Eco-friendly Transportation Systems with AI Integration,2022,International Journal of Research in Modern Engineering &amp; Emerging Technology,0,10.63345/ijrmeet.org.v10.i9.3,reinforcement learning vehicle route optimization
2e1df3518d326aa87cf37a7f8e605af2ed4d7c30,Rerouting planning of suborbital debris hazard zone based on reinforcement learning DDPG,2023,Journal of Physics: Conference Series,1,10.1088/1742-6596/2493/1/012022,reinforcement learning vehicle route optimization
2fba3143a6b66ab56b95176f0dc3e3db3f6e1f0a,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",2,10.1109/ACDSA65407.2025.11165977,reinforcement learning vehicle route optimization
a20270cb59e86664e404b3c97f19efb3e006b796,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",0,10.1109/ACDSA65407.2025.11166092,reinforcement learning vehicle route optimization
fbfca04093a10fea3c1571802fc0c3400aafe0e3,An LLM-Powered Cooperative Framework for Large-Scale Multi-Vehicle Navigation,2025,arXiv.org,1,10.1145/3774904.3792418,reinforcement learning vehicle route optimization
4841064dd287be6535442615c5ff80c341b40e68,Optimized traffic flow prediction based on cluster formation and reinforcement learning,2019,International Journal of Communication Systems,8,10.1002/dac.4178,reinforcement learning vehicle route optimization
3d16425c55b2ddd8f7a497cf00b9146e5545e641,Personalized and Context-aware Route Planning for Edge-assisted Vehicles,2024,arXiv.org,2,10.48550/arXiv.2407.17980,reinforcement learning vehicle route optimization
d7329046f52313aab51efa3bf0e641c3cc07a870,AI-Driven Smart Ambulance and Dynamic Traffic Control System for Optimized Emergency Response,2025,2025 Control Instrumentation System Conference (CISCON),0,10.1109/CISCON66933.2025.11337425,reinforcement learning vehicle route optimization
ae68b8316eb99ef8fe14bd5c9619759aa54fa143,Optimized Traffic Routing System for Urban Congestion Management,2025,Journal of Ubiquitous Computing and Communication Technologies,0,10.36548/jucct.2025.1.002,reinforcement learning vehicle route optimization
5af5311d72f3c3ccf6f13197330a088f825be483,Optimizing Traffic Flow in Smart Urban Mobility Using an AI Framework Reinforced with Cyber-Secure Infrastructure,2025,Rice,0,10.1109/RICE67503.2025.11439947,reinforcement learning vehicle route optimization
ad6233ecd423fb4549a87f483b35efc600dfd941,Autonomous Robot Orchestration Solution for OHT With Active Q Routing and Digital Twin FA: Factory Automation,2025,IEEE transactions on semiconductor manufacturing,0,10.1109/TSM.2025.3594651,reinforcement learning vehicle route optimization
296e2bc0f87ef41b9062273239f3a8a204a8a3e1,Online Dual-Resolution 3D Map Caching Algorithm Using MILP as a Neural Network Proxy,2025,International Conference on Computer Communications and Networks,0,10.1109/ICCCN65249.2025.11133846,reinforcement learning vehicle route optimization
2b71e0d39c970c88f911409aa7af8512eb637b88,AI-Driven Traffic Congestion Management: A Predictive Analytics Approach for Smart Cities,2025,2025 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),8,10.1109/IATMSI64286.2025.10985513,reinforcement learning vehicle route optimization
f3bd4931a48fd0d06d477185811623e14c77adbb,MODELİNG OF TRAFFİC LİGHT CONTROL SYSTEMS,2023,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,1,10.36962/pahtei28052023-119,reinforcement learning vehicle route optimization
3cf325e37d4df036df17f34ebe918f2d1d6cc476,Adaptive Linear Holding Using Reinforcement Learning to Reduce Terminal Manoeuvring Area Delays and Holdings,2025,Symposium on Dependable Autonomic and Secure Computing,0,10.1109/DASC66011.2025.11257147,reinforcement learning en-route diversion
b93566a61a9010836377e5470defb14efb6ff0f5,On the Speed-Varying Range of Electric Vehicles in Time-Windowed Routing Problems With En-Route Partial Re-Charging,2024,IEEE transactions on consumer electronics,8,10.1109/TCE.2023.3308346,reinforcement learning en-route diversion
5e052cab0dc371e6a917a0f23ff9e45bd633db8f,A reinforcement learning framework for improving parking decisions in last-mile delivery,2024,Transportmetrica B: Transport Dynamics,5,10.1080/21680566.2024.2337216,reinforcement learning en-route diversion
68ffb3e27b51b126de95877b7f47a7d1c34ac8ae,Application of Reinforcement Learning Models for Optimization of Air Traffic Control Protocols,2024,International Conference on Applied System Innovation,0,10.1109/ICASI60819.2024.10547972,reinforcement learning en-route diversion
17521033b6561314f01118ab7e9d5191a05e6393,Spatial–Temporal Upfront Pricing Under a Mixed Pooling and Non-Pooling Market With Reinforcement Learning,2024,IEEE transactions on intelligent transportation systems (Print),6,10.1109/TITS.2024.3414504,reinforcement learning en-route diversion
01632836ef0a64ee9a0e0d76a94f04e9525829e1,A Multi-Agent Reinforcement Learning Approach for System-Level Flight Delay Absorption,2022,Online World Conference on Soft Computing in Industrial Applications,1,10.1109/WSC57314.2022.10015437,reinforcement learning en-route diversion
8b1a97f9f8c13f1654acf76df3f1500ec3c14098,Negotiation Approach by Reinforcement Learning for Takeoff Sequencing Decision in Airports,2019,International Conference on Intelligent Transportation Systems,1,10.1109/ITSC.2019.8917497,reinforcement learning en-route diversion
e88374bba5e0f13312fa06d3d403e2ecdc4ab0aa,"Deploying Robust Decision Support Systems for Transit Headway Control: Rider Impacts, Human Factors and Recommendations for Scalability",2025,arXiv.org,0,10.48550/arXiv.2509.08231,reinforcement learning en-route diversion
8a6bdd6aa182f751e3070bf33485ccbf124dc327,AVARS - Alleviating Unexpected Urban Road Traffic Congestion using UAVs,2023,IEEE Vehicular Technology Conference,7,10.1109/VTC2023-Fall60731.2023.10333677,reinforcement learning en-route diversion
98c61f9a7cb4d3ce4c1b2f3b5ff6c8db0b883524,Reinforcement Learning-based Traffic Engineering for QoS Provisioning and Load Balancing,2023,International Workshop on Quality of Service,6,10.1109/IWQoS57198.2023.10188762,reinforcement learning origin destination routing traffic
30d678808535d526fe58b7d765f5752c35b04e12,Reinforcement learning inspired forwarding strategy for information centric networks using Q‐learning algorithm,2024,International Journal of Communication Systems,6,10.1002/dac.5707,reinforcement learning origin destination routing traffic
07136393b47c223a0663c962c3eb9fd0f88b5132,Review of Learning-Based Longitudinal Motion Planning for Autonomous Vehicles: Research Gaps Between Self-Driving and Traffic Congestion,2019,Transportation Research Record,41,10.1177/03611981211035764,reinforcement learning origin destination routing traffic
8603badf088a7634577356088f9560d02a216fd3,Multi-Agent Q-Learning Aided Backpressure Routing Algorithm for Delay Reduction,2017,arXiv.org,8,,reinforcement learning origin destination routing traffic
8e37861ae85e0770f15e663780635607f948543d,Data-driven Routing Optimization based on Programmable Data Plane,2020,International Conference on Computer Communications and Networks,10,10.1109/ICCCN49398.2020.9209716,reinforcement learning origin destination routing traffic
793cd21d1acd7daa3d1e00c4f82741ba007dbc4f,Optimizing Service Function Chaining Migration With Explicit Dynamic Path,2022,IEEE Access,10,10.1109/ACCESS.2022.3150352,reinforcement learning origin destination routing traffic
daf64cc50df9de30d7c242727cd37c85c02a2cad,Multi-Armed Bandit On-Time Arrival Algorithms for Sequential Reliable Route Selection under Uncertainty,2019,Transportation Research Record,8,10.1177/0361198119850457,reinforcement learning origin destination routing traffic
c138f2850ae9aec0fe254c2533a550f6ce413481,High-Throughput Link-Channel Selection and Power Allocation in Wireless Mesh Networks,2019,IEEE Access,12,10.1109/ACCESS.2019.2950778,reinforcement learning origin destination routing traffic
3101a9ac1710996d0d5d4a5c029fcd80ad264e28,Distributed Delay-Aware Link Scheduling and Route Selection in mmWave IAB Networks,2024,Global Communications Conference,0,10.1109/GLOBECOM52923.2024.10901283,reinforcement learning route selection traffic network
07c4916c75b4377e0e8154625e4d5cf3ba68fa3b,Enhancing Vehicle-to-Vehicle Communication and Transport Management with LiFi,2025,"2025 International Conference on Computational Intelligence, Security, and Artificial Intelligence (IntelliSecAI)",0,10.1109/IntelliSecAI66368.2025.11472881,reinforcement learning route selection traffic network
4db2f683911f4f93058fed36c91785276016dec8,Distributed Disaggregated Communications via Reinforcement Learning and Backpressure (D2CRaB),2023,IEEE Systems Conference,0,10.1109/SysCon53073.2023.10131166,reinforcement learning route selection traffic network
e6afdf8fb7b5cf646e925f3f68da23fd22284291,System of Systems for Distributed Disaggregated Communications via Reinforcement Learning and Backpressure (D2CRaB),2023,International Symposium on Service Oriented Software Engineering,0,10.1109/SoSE59841.2023.10178551,reinforcement learning route selection traffic network
9911c602d1f614cd1bde30f72d2ebb9d7ec12979,ERODRL: Efficient ISP Routing Optimization via Deep Reinforcement Learning,2023,"2023 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Big Data & Cloud Computing, Sustainable Computing & Communications, Social Computing & Networking (ISPA/BDCloud/SocialCom/SustainCom)",0,10.1109/ISPA-BDCloud-SocialCom-SustainCom59178.2023.00084,reinforcement learning route selection traffic network
800ac44c14576ef31c56f3eebfacc936eb682cf7,A Spatio-temporal Learning and Reinforcement Approach for Self-Healing in Distribution Communication Networks,2025,"2025 5th International Conference on Electronics, Circuits and Information Engineering (ECIE)",0,10.1109/ECIE65947.2025.11086918,reinforcement learning route selection traffic network
44724fbd644bfdd3db7eacef8916eaee73eec26f,Hierarchical Dynamic Routing in Complex Networks via Topologically-decoupled and Cooperative Reinforcement Learning Agents,2022,arXiv.org,1,10.48550/arXiv.2207.00763,reinforcement learning route selection traffic network
120439c7250214fe0faa96938075990a04f38aad,QoS-Aware Digital Twin Extension for Fusion-Based Routing in IoMT Networks,2025,International Conference on Internet of Things and Intelligence System,0,10.1109/IoTaIS67227.2025.11281893,reinforcement learning route selection traffic network
61bbfcb324fa86b8d83588a455c19a0e40a6b72d,An Internet of Things-enabled adaptive robotic framework for autonomous navigation in smart campus and urban mobility systems,2025,Robotica (Cambridge. Print),0,10.1017/S026357472510283X,reinforcement learning route selection traffic network
ae6b826e675dc60f75a8538be1d98fc9dfe33797,Reinforcement Learning-based Multi-hop Intelligent Route Selection for Vehicle-to-Vehicle Visible Light Communication,2024,International Conference on Computer Supported Cooperative Work in Design,0,10.1109/CSCWD61410.2024.10580034,reinforcement learning traffic routing urban
00d9321a7434eb7004f63d3932524a95442f9006,Machine Learning-Based Route Optimization for Smart Urban Transportation Systems,2025,Journal of Computer Science Application and Engineering (JOSAPEN),1,10.70356/josapen.v3i2.65,reinforcement learning traffic routing urban
4a9b9b34d65632cf2d1e6eb17dd7e6bce9eaca2f,Metro Route Optimization for Urban Public Transportation Using Q-Learning,2024,2024 International Conference on Recent Advances in Science and Engineering Technology (ICRASET),1,10.1109/ICRASET63057.2024.10895966,reinforcement learning traffic routing urban
6bd029c9e8ad1037a3950f52399c9a68f66e5991,Optimizing Urban Traffic Management with Machine Learning Techniques: A Systematic Review,2024,2024 2nd International Conference on Advancement in Computation & Computer Technologies (InCACCT),3,10.1109/InCACCT61598.2024.10551137,reinforcement learning traffic routing urban
be50a44e2e4615ca85491bb4f86f87d78330de74,Overview of Intelligent Traffic Flow Management System,2025,Proceedings of the 3rd International Conference on Computer Science and Mechatronics,0,10.5220/0014371900004918,reinforcement learning traffic routing urban
39827223471941a46957fafce6c94696d81be969,Internet of Things and Artificial Intelligence for Secure and Sustainable Green Mobility: A Multimodal Data Fusion Approach to Enhance Efficiency and Security,2025,Multimodal Technologies and Interaction,10,10.3390/mti9050039,reinforcement learning traffic routing urban
4cd51b73f7860b743c2d3f80f61bf800774b757a,Work-in-Progress: Leveraging the Selfless Driving Model to Reduce Vehicular Network Congestion,2019,IEEE Real-Time Systems Symposium,3,10.1109/RTSS46320.2019.00061,reinforcement learning traffic routing urban
17ca3dd33007e3c84e4a00ce4e26c65e4ec1d757,A Q-Learning-Based Approximate Solving Algorithm for Vehicular Route Game,2022,Sustainability,2,10.3390/su141912033,Q-learning route guidance
bbc8c9ced0fa24a157fbebbfa654f71a0ce671ad,Priority-Aware Multi-Agent Q-Learning Routing for Decentralized Wireless Federated Learning,2025,Proceedings of the 20th Workshop on Mobility in the Evolving Internet Architecture,0,10.1145/3737897.3767292,Q-learning route guidance
1a1a21a28034b4c13052f62d0260fd69b63b0d41,An Intelligent Q-Learning-Based Routing Model,2025,International research journal of innovations in engineering and technology,1,10.47001/irjiet/2025.902008,Q-learning route guidance
820e0e6f80b61bfb3b949fdba03f35e91c3e27dd,Deep Q-Learning Based Optimal Query Routing Approach for Unstructured P2P Network,2022,Computers Materials & Continua,1,10.32604/cmc.2022.021941,Q-learning route guidance
49dd7a4c4650437c4c0b5b9c55a38cc86f578d4a,QEHLR: A Q-Learning Empowered Highly Dynamic and Latency-Aware Routing Algorithm for Flying Ad-Hoc Networks,2023,Drones,11,10.3390/drones7070459,Q-learning route guidance
365b8bbd44dec6da78b60f4e24f6090b792900a0,Q-Learning Routing Protocol Applied to Energy Internet for Power Distribution,2023,"IEEE International Conference on Compatibility, Power Electronics and Power Engineering",3,10.1109/CPE-POWERENG58103.2023.10227397,Q-learning route guidance
06d0998290c5802b9a63f91234d85d64062e98d0,LOAD BALANCING OPTIMIZATION FOR RPL BASED EMERGENCY RESPONSE USING Q-LEARNING,2018,MATTER: International Journal of Science and Technology,13,10.20319/MIJST.2018.42.7492,Q-learning route guidance
33e9176c3e7ad3a685adc3c1c802181ee6f89831,Artificial Intelligence-Based Intrusion Detection and Prevention in Edge-Assisted SDWSN With Modified Honeycomb Structure,2024,IEEE Access,14,10.1109/ACCESS.2023.3347778,Q-learning route guidance
767e5d5cceb78e21bf863da1116d426400e46b72,Multi-Decision Dynamic Intelligent Routing Protocol for Delay-Tolerant Networks,2023,Electronics,4,10.3390/electronics12214528,Q-learning route guidance
30e20d9c6f188202f72d6a90c8c17008f3576ec6,Neuromorphic Hardware in Outer Space: Software Defined Networking Executed on an In-Orbit Loihi Spiking Processor,2023,2023 IEEE Cognitive Communications for Aerospace Applications Workshop (CCAAW),3,10.1109/CCAAW57883.2023.10219299,Q-learning route guidance
156ac8477695ec646432363a2417e274824ac29b,Efficient Scheduling Function for IETF 6TiSCH Networks Based on Multiweight Evaluation and Improved Q-Learning,2025,IEEE Internet of Things Journal,2,10.1109/JIOT.2025.3579390,Q-learning route choice
add0650f49ac0590ee8fa9cd1a4fc461a3d5bfad,Bayesian Optimization for Multi-Agent Routing in Markov Games,2022,2022 IEEE 25th International Conference on Intelligent Transportation Systems (ITSC),0,10.1109/ITSC55140.2022.9922110,Q-learning route choice
0691401f33c3ea553708fba02de1de49b61ce2fa,Combining multi-agent deep deterministic policy gradient and rerouting technique to improve traffic network performance under mixed traffic conditions,2024,International Conference on Advances in System Simulation,2,10.1177/00375497241237831,Q-learning vehicle navigation traffic
02720b61ec34f66c673ed55cc9c6d190dfa8c285,Double Deep Q- energy aware Service allocation based on Dynamic fractional frequency reusable technique for lifetime maximization in HetNet-LTE network,2024,International Journal of Computational and Experimental Science and Engineering,4,10.22399/ijcesen.543,deep Q-network route guidance
f37995ae794dd5191da5d5933a7a7ecf2be1441c,Decision-Making System for Road-Recovery Considering Human Mobility by Applying Deep Q-Network,2019,2019 IEEE International Conference on Big Data (Big Data),2,10.1109/BigData47090.2019.9006385,deep Q-network route guidance
b060542e8c52eb5448b77df843eb5fe060d3e7dd,Traffic Shaping with Deep Q-Networks for Optimizing the Age of Information,2023,IEEE Latin-American Conference on Communications,0,10.1109/LATINCOM59467.2023.10361899,deep Q-network route guidance
a8db5388ac851616804177b97a1b1387432eea24,A Multi-Agent Dueling DQN based Route Selection Scheme for IAB Congestion Controlling,2022,IEEE Wireless Communications and Networking Conference,2,10.1109/WCNC51071.2022.9771979,deep Q-network route guidance
083acd0d4e8d5bfddcc6a6f412d3a22141197dab,Proposing an AI-based model to manage and control congestion at routers on the internet,2025,Journal of Science & Technology,1,10.55401/y1b92w90,deep Q-network route guidance
852cdfb95a3aa42e2e3c7599fec08c40aaafd0fa,Value-Based Distributed Cross-Layer Cooperative Recovery Strategy for Multiple Faults in Power Optical Transmission Networks,2025,2025 6th International Conference on Computer Communication and Network Security (CCNS),0,10.1109/CCNS66849.2025.11338097,deep Q-network route guidance
491e6c410a4215d6c5bf52179fc351e7acda783c,EnRoute: A DQN based Energy Efficient Routing for URLLC in Next Generation Networks,2023,International Workshop on Ant Colony Optimization and Swarm Intelligence,0,10.1109/ANTS59832.2023.10469593,DQN route guidance traffic
da329c33127eacd3e67278c7af08e37d3f40b41c,Key origin–destination pairs perception reasoning approach,2025,Comput. Aided Civ. Infrastructure Eng.,1,10.1111/mice.13476,DQN route guidance traffic
ac22ce8ef6c98c00548526e9118edf96ecc49688,DRL-ABS: Deep Reinforcement Learning-Based Adaptive Buffer Sizing for Edge Routers in AIoT Networks,2025,IEEE Internet of Things Journal,0,10.1109/JIOT.2025.3572481,DQN route guidance traffic
85381ec53bc538b9d5bd2cdf85a3fd7897c1033f,Dynamic scheduling method of public transportation resources based on Spatial Graph Convolution and Proximal Policy Optimization,2024,International Conference on Computer Supported Cooperative Work in Design,1,10.1109/CSCWD61410.2024.10580499,proximal policy optimization route guidance
3389ea321915eac3a189db8442ea4c982be846a1,Understanding Flex-Route Transit Adoption from a Stage of Change Perspective,2023,Transportation Research Record,11,10.1177/03611981221150244,PPO route planning traffic
40652e278885f3e3e81387ef00ca48b1e3d8b826,Multi-Agent Reinforcement Learning for railway rescheduling,2023,International Symposium on Applied Computational Intelligence and Informatics,0,10.1109/SACI58269.2023.10158653,multi-agent reinforcement learning traffic routing
32637f2bec17b0332f7664f4b8a5cbee09eccb6b,WiFi Network Congestion Control Using Deep Reinforcement Learning,2025,2025 IEEE/CIC International Conference on Communications in China (ICCC),0,10.1109/ICCC65529.2025.11149313,deep reinforcement learning congestion route
68a5a955004d7fc6cc1b4851d41e54d6fa8d66b6,SER-NET: A Neuralize PCB Simulataneous Escape Routing Method Using Deep Reinforcement Learning,2024,International Conference on Information Communication and Management,0,10.1109/ICICM63644.2024.10814469,deep reinforcement learning congestion route
0a53d0c2cf30766fd403516ee6db1b62d9348765,Network Resilience Under Epidemic Attacks: Deep Reinforcement Learning Network Topology Adaptations,2021,Global Communications Conference,3,10.1109/GLOBECOM46510.2021.9686036,deep reinforcement learning congestion route
66a52a91168f15445dc39864489c02083166d9b2,Optimal path strategy for the web computing under deep reinforcement learning,2020,International Journal of Web Information Systems,3,10.1108/ijwis-08-2020-0055,deep reinforcement learning congestion route
f948179a6d31b13c18cb5c9dec4fa41f66f2dc58,Bio-Immunology Framework for Endogenous Secure Communication in Integrated TN-NTN Networks,2025,2025 IEEE International Conference on Communications Workshops (ICC Workshops),0,10.1109/ICCWorkshops67674.2025.11269006,deep reinforcement learning congestion route
b910b901d997f09d26a0b75514598acf34a4d39e,Conceptual model for embedded AI units in next-generation telecom network optimization,2025,Computer Science &amp; IT Research Journal,0,10.51594/csitrj.v6i11.2133,deep reinforcement learning congestion route
fa1ed9e3843fc0c25a95991166ce6810e98d657e,Integration of Visible Light Communication and Deep Reinforcement Learning to Enhance Urban Traffic Management,2025,2025 9th International Young Engineers Forum on Electrical and Computer Engineering (YEF-ECE),0,10.1109/YEF-ECE66503.2025.11117529,deep reinforcement learning rerouting traffic
74b5fe98ee424a79495bc0d8ee3951e757806ae7,Automated Multi-Aircraft Rerouting Under Convective Weather Using Policy-Shared Deep Reinforcement Learning,2025,IEEE International Conference on Tools with Artificial Intelligence,0,10.1109/ICTAI66417.2025.00043,deep reinforcement learning rerouting traffic
4f2588a644d1871e1bb4c07f45006fd5fa5ff1d3,Decentralized Deep Reinforcement Learning for Cooperative Multi-Agent Flight Trajectory Planning in Adverse Weather,2025,Adaptive Agents and Multi-Agent Systems,0,10.5555/3709347.3743985,deep reinforcement learning rerouting traffic
813f1da4a97918ba1c4ea8235adafc13af312eef,Integrating Visible Light Communication and AI for Adaptive Traffic Management: A Focus on Reward Functions and Rerouting Coordination,2024,Applied Sciences,6,10.3390/app15010116,deep reinforcement learning rerouting traffic
8d91ef32e778a8afc045471d8ccea530587a28bc,"Integration of Visible Light Communication, Artificial Intelligence, and Rerouting Strategies for Enhanced Urban Traffic Management",2024,Vehicles,0,10.3390/vehicles6040103,deep reinforcement learning rerouting traffic
645fbeadd205b1c831baf2a079e40fd878c75569,Deep Reinforcement Learning Applied to Airport Surface Movement Planning,2019,Symposium on Dependable Autonomic and Secure Computing,2,10.1109/DASC43569.2019.9081720,deep reinforcement learning rerouting traffic
46515a21095f92169345053c5aba9773952edf2f,Innovative integration of visible light communication and artificial intelligence to enhance urban traffic management,2025,OPTO,1,10.1117/12.3039137,deep reinforcement learning rerouting traffic
