paperId,title,year,venue,citationCount,doi,query
8ef65aae383b9f84f54f9beb779fef39a95a2762,How Hard is for Agents to Learn the User equilibrium? Characterizing Traffic Networks by means of Entropy,2020,Advances in Complex Systems,1,10.1142/s0219525920500113,user equilibrium reinforcement learning traffic
c47087024916fb456019fd933f13f4cae896ecc2,Mirror-Symmetrical Dijkstra’s Algorithm-Based Deep Reinforcement Learning for Dynamic Wireless Charging Navigation of Electric Vehicles,2025,IEEE Internet of Things Journal,0,10.1109/JIOT.2025.3577752,deep reinforcement learning dynamic routing traffic
4ca344c3b0afcce822baab3e9c26698ddae0ebf8,Situation-aware Path Optimization for Autonomous Systems: A Deep Reinforcement Learning based Approach,2025,Conference Information and Communication Technology,0,10.1109/CICT67193.2025.11399143,deep reinforcement learning dynamic routing traffic
cb2fa31c7e74ab75c1e7600b5e8311fbed3dd984,Intelligent Routing in Connected Autonomous Vehicles using the ADAPT-S Learning Architecture,2025,"International Conference Electronic Systems, Signal Processing and Computing Technologies [ICESC-]",0,10.1109/ICESC65114.2025.11212408,deep reinforcement learning dynamic routing traffic
bd3ad085dab2150ffcec839f5348b06300a33ccc,"A Hybrid Approach Combining LSTM Prediction, Genetic Algorithm Optimization, and Reinforcement Learning for Adaptive Traffic Signal Management",2025,International Journal of Artificial Intelligence &amp; Mathematical Sciences,0,10.58921/ijaims.v4i1.136,deep reinforcement learning dynamic routing traffic
3d838aedbece7cf52a95de710343885cf05e12b2,Adaptive Tuning of Parameterized Traffic Controllers via Multi-Agent Reinforcement Learning,2025,arXiv.org,0,10.48550/arXiv.2512.07417,reinforcement learning adaptive route guidance transportation
55382f2fc8b0d2769e0e2af37f2e144b23a4448c,Minimising Regret in Route Choice,2017,Adaptive Agents and Multi-Agent Systems,0,10.65109/mrvf2095,reinforcement learning adaptive route guidance transportation
bfc1ef2da2e335256cf21a4a041c2bdfc45d885f,Reinforcement Learning Based Route And Stop Planning For Autonomous Vehicle Shuttle Service,2022,IEEE International Conference on Mobile Adhoc and Sensor Systems,0,10.1109/MASS56207.2022.00098,reinforcement learning vehicle route optimization
e4f0e8b013870ccf722f7236e6e4ba950389e3b4,Vehicle–Infrastructure Cooperation Framework for Vehicle Navigation and Traffic Signal Control using Deep Reinforcement Learning,2025,Transportation Research Record,0,10.1177/03611981251359285,reinforcement learning vehicle route optimization
a20270cb59e86664e404b3c97f19efb3e006b796,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",0,10.1109/ACDSA65407.2025.11166092,reinforcement learning vehicle route optimization
eec6b9a6b497dcf19e16c557222be6205da4d916,Machine Learning Method for Optimal Route Calculation,2024,"2024 International Conference on Computer, Electronics, Electrical Engineering & their Applications (IC2E3)",0,10.1109/IC2E362166.2024.10827534,Q-learning dynamic routing vehicle
b1d1f6e028e9b4c90909f488bb13e8238a0c2f01,Deep Reinforcement Learning Control Strategy at Roundabout for i-CAR Autonomous Car,2023,International Seminar on Intelligent Technology and Its Applications,0,10.1109/ISITIA59021.2023.10221077,intelligent transportation route guidance reinforcement learning
5128b36d2af54052f4dfee523051e7cd58f84e15,Proactive Urban Expressway Guidance: A Hybrid Approach Using Reinforcement Learning and Traffic Prediction Models,2025,IEEE Internet of Things Journal,0,10.1109/JIOT.2025.3583833,travel route recommendation reinforcement learning
0f67837baa4f20b5917d49645a1bd52e355921d2,Enhancing Safety for Autonomous Agents in Partly Concealed Urban Traffic Environments Through Representation-Based Shielding,2024,2024 IEEE Intelligent Vehicles Symposium (IV),0,10.1109/IV55156.2024.10588668,vehicle navigation reinforcement learning urban traffic
610489f86d3c6163eea8835521ff880d651f4e70,Deep reinforcement learning for day-to-day dynamic tolling in tradable credit schemes,2025,Transportmetrica B: Transport Dynamics,0,10.1080/21680566.2025.2552884,day-to-day traffic dynamics reinforcement learning
