paperId,title,year,venue,citationCount,abstract,source,pre_score
fced0ae7904f4eb901a3785c4e863c678747e379,An Intelligent Path Planning Scheme of Autonomous Vehicles Platoon Using Deep Reinforcement Learning on Network Edge,2020,IEEE Access,71,"Recent advancements in Intelligent Transportation Systems suggest that the roads will gradually be filled with autonomous vehicles that are able to drive themselves while communicating with each other and the infrastructure. As a representative driving pattern of autonomous vehicles, the platooning technology has great potential for reducing transport costs by lowering fuel consumption and increasing traffic efficiency. In this paper, to improve the driving efficiency of autonomous vehicular pla",rsp_rl,3
fde5f3c93c060da205a3367f3f0c4d1472c1cb6b,Robust Path Planning via Deep Reinforcement Learning,2026,Italian National Conference on Sensors,0,"Deep reinforcement learning (DRL) for autonomous mobile robot navigation faces several inherent limitations. The stochastic nature of actions generated by DRL policies can undermine performance consistency, while inefficient exploration frequently delays the learning process or prevents the discovery of optimal solutions. This research aims to enhance the robustness of path planning by addressing these challenges. To achieve this goal, we propose a hybrid approach that integrates the flexible de",rsp_rl,2
e67cd5b948f2181cd8403c1934e30cf2e26ac08e,ADAPTIVE DISASTER RELIEF ROUTING USING DEEP REINFORCEMENT LEARNING UNDER DYNAMIC ROAD DISRUPTIONS,2026,International Journal of Advanced Research,0,"Natural disasters such as floods frequently disrupt transportation networks, significantly hindering emergency relief logistics and delaying the delivery of critical supplies. Traditional routing optimization methods, including shortest-path algorithms and metaheuristic approaches, typically assume static network conditions and struggle to adapt to rapidly evolving road disruptions. This paper proposes a Deep Reinforcement Learning (DRL) framework for adaptive disaster relief routing in dynamica",rsp_rl,2
3db23a3ab37bf8775700a6451da857cd7ca3ff29,A Hybrid Deep Reinforcement Learning Framework for Vehicle Path Optimization with Time Windows,2026,Algorithms,0,"The vehicle routing problem with time windows (VRPTW) is a core challenge in logistics optimization, requiring the minimization of transportation costs under constraints such as time windows and vehicle capacity. Deep reinforcement learning (DRL) provides an effective approach for solving such complex combinatorial optimization problems. However, existing DRL methods still suffer from shortcomings, including insufficient modeling of spatiotemporal correlations among customer nodes, inadequate ca",rsp_rl,2
fec87da5a3daf146ee309e0a17fa1f49eeb76f19,Secrecy-Aware UAV Path Planning and Offloading Strategy Optimization Using Deep Reinforcement Learning and Particle Swarm Optimization,2026,IEEE transactions on intelligent transportation systems (Print),0,"Efficient management of limited resources, reduced data transmission latency, and improved overall network performance are critical in ground networks. This paper proposes a hierarchical sensing and offloading framework for intelligent transportation systems (ITS), where unmanned aerial vehicles (UAVs) act as mobile data aggregators to support ITS monitoring in areas beyond roadside unit (RSU) coverage, during RSU outages, or under severe ground network congestion. By enabling localized offloadi",rsp_rl,2
0f1fe85b7daca068834b197e273c407df0ebd34a,Autonomous Underwater Vehicle Safety Path Planning Method Based on Constraint Reinforcement Learning,2026,IEEE Transactions on Vehicular Technology,2,"The high cost of the Autonomous Underwater Vehicle (AUV) and the complexity and unpredictability ofunderwater environments highlight safety as a primary concern in AUV path planning. The Leash Actor-Critic (LAC) method based on Constraint Reinforcement Learning (CRL) is proposed in this paper to enhance the safety of decision-making within AUV path planning. First, the actions of the AUV are derived from the CRL framework corresponding to the current state. Subsequently, the safety of the AUV's ",rsp_rl,2
a4effea43f70266b649304b375c8d3619a111edb,A 3D Spatial Information Compression Based Deep Reinforcement Learning Technique for UAV Path Planning in Cluttered Environments,2025,IEEE Open Journal of Vehicular Technology,9,"Unmanned aerial vehicles (UAVs) can be considered in many applications, such as wireless communication, logistics transportation, agriculture and disaster prevention. The flexible maneuverability of UAVs also means that the UAV often operates in complex 3D environments, which requires efficient and reliable path planning system support. However, as a limited resource platform, the UAV systems cannot support highly complex path planning algorithms in lots of scenarios. In this paper, we propose a",rsp_rl,2
ea390648d3c4432440e9037d8e5578c206ef491a,Energy-Efficient Path Planning for Snake Robots Using a Deep Reinforcement Learning-Enhanced A* Algorithm,2025,Biomimetics,1,"Snake-like robots, characterized by their high flexibility and multi-joint structure, exhibit exceptional adaptability to complex terrains such as snowfields, jungles, deserts, and underwater environments. Their ability to navigate narrow spaces and circumvent obstacles makes them ideal for operations in confined or rugged environments. However, efficient motion in such conditions requires not only mechanical flexibility but also effective path planning to ensure safety, energy efficiency, and o",rsp_rl,2
d888d7907ff17e402edaa682e1c9a884b9530d98,Adaptive learning path planning based on reinforcement learning,2025,Region - Educational Research and Reviews,0,"This article proposed the concept of ""fit"", focusing on the matching between learners and the learning environment, and digitally expressing the matching relationship from three levels: education, group, and technology. This study explores a reinforcement learning-based method for generating learning paths, aiming to realize the adaptive generation of learning paths. Experimental results showed this method feasible and effective, with the proposed adaptive BP neural network algorithm having the ",rsp_rl,2
14b3a9ec3d051f3f727b73db0c96bd99a432c9c8,Reinforcement Learning and Loss of Plasticity Phenomenon in Coverage Path Planning Environments: An Exploratory Study,2025,Anais do XXII Encontro Nacional de Inteligência Artificial e Computacional (ENIAC 2025),0,"This paper investigates the phenomenon of loss of plasticity in the context of Reinforcement Learning (RL) applied to Coverage Path Planning (CPP) environments, particularly with the use of curriculum learning. Unlike shortest-path problems, CPP focuses on systematically covering an area. Recent advances in deep RL often face challenges with continual learning, where the network’s ability to adapt diminishes with successive new tasks. We developed a reproducible Gym environment for single-agent ",rsp_rl,2
aba7803aed7c30a590a00252d2d6be355a4d851e,Hierarchical Reinforcement Learning A* for Path Planning,2025,2025 IEEE 102nd Vehicular Technology Conference (VTC2025-Fall),0,"In addressing the path planning problem, recent works consider the integration of the traditional A* algorithm with deep reinforcement learning, employing artificial neural networks as heuristic function, and training the neural networks with reinforcement learning, has been demonstrated to enhance the efficiency of path search in complex environments. However, two problems exist. 1) network retraining is required when encountering unfamiliar environments, 2) following the framework of the A* al",rsp_rl,2
f21060618bee1552f69c8089a39e20e07b601da4,Reinforcement Learning-based Adaptive Path Selection for Programmable Networks,2025,arXiv.org,0,"This work presents a proof-of-concept implementation of a distributed, in-network reinforcement learning (IN-RL) framework for adaptive path selection in programmable networks. By combining Stochastic Learning Automata (SLA) with real-time telemetry data collected via In-Band Network Telemetry (INT), the proposed system enables local, data-driven forwarding decisions that adapt dynamically to congestion conditions. The system is evaluated on a Mininet-based testbed using P4-programmable BMv2 swi",rsp_rl,2
b1ebafd32b4b7169deedb5cd05d2197d497dc68e,A novel reinforcement learning-based multi-operator differential evolution with cubic spline for the path planning problem,2025,Artificial Intelligence Review,20,"Path planning in autonomous driving systems remains a critical challenge, requiring algorithms capable of generating safe, efficient, and reliable routes. Existing state-of-the-art methods, including graph-based and sampling-based approaches, often produce sharp, suboptimal paths and struggle in complex search spaces, while trajectory-based algorithms suffer from high computational costs. Recently, meta-heuristic optimization algorithms have shown effective performance but often lack learning ab",rsp_rl,2
cb7316167c1c6613e6abe39601408b4957d1f205,DNN Task Assignment in UAV Networks: A Generative AI Enhanced Multiagent Reinforcement Learning Approach,2025,IEEE Internet of Things Journal,8,"uncrewed aerial vehicles (UAVs) offer high mobility and flexible deployment capabilities, making them ideal for Internet of Things (IoT) applications. However, the substantial amount of data generated by various applications within the existing low-altitude network requires processing through deep neural networks (DNN) on UAVs, which is challenging due to their limited computational resources. To address this issue, we propose a two-stage optimization method for flight path planning and task all",rsp_rl,2
6737662a07d5509522bfd8d0e3781d92c9fb5cf2,Integrating Deep Reinforcement Learning with AI Algorithms for Optimal Path Planning of Indoor Handling Robots,2025,"2025 9th International Conference on Electrical, Mechanical and Computer Engineering (ICEMCE)",0,"Indoor handling robots play a critical role in automated warehousing, manufacturing workshop material transfer, and other industrial scenarios, where path planning directly affects operational efficiency, safety, and energy consumption. Traditional path planning algorithms face inherent limitations: global algorithms (e.g., $\mathrm{A}^{*}$ algorithm) excel in finding shortest paths based on static maps but lack adaptability to dynamic obstacles (e.g., temporary goods, pedestrians); local algori",rsp_rl,2
ca80b06112836d86821f071ec3e8978cca9af83f,ST-D3QN: Advancing UAV Path Planning With an Enhanced Deep Reinforcement Learning Framework in Ultra-Low Altitudes,2025,IEEE Access,3,"Unmanned aerial vehicles (UAVs) have increasingly become indispensable instruments for surveillance, reconnaissance, and various missions due to their advanced capabilities. In intricate and dynamic operational contexts, especially during ultra-low altitude missions, inadequate communication and coordination impede UAVs’ capacity to avoid other UAVs and moving objects. In this instance, attaining accurate path planning for UAVs constitutes a significant technological problem that requires immedi",rsp_rl,2
cd8871051500e1f306b75dff3a6d45925149efca,Safe Path Planning via Multi-Objective Distributional Reinforcement Learning,2025,2025 5th International Conference on Advanced Algorithms and Neural Networks (AANN),0,"Ensuring safe and efficient trajectory planning in dynamic marine environments poses fundamental challenges for autonomous platforms. We propose a novel reinforcement learning framework that integrates distributional value estimation with continuous control under formal safety constraints. By incorporating Implicit Quantile Networks into an actor-critic architecture, our method captures uncertainty over return distributions while generating stochastic policies in continuous spaces. Safety is enf",rsp_rl,2
74a7806e0909a67fe439aa1cccf1183e22bb492c,An Efficient Collision Avoidance and Navigation Path Planning with Local Motion Planning in Autonomous Robots Using Deep Reinforcement Learning,2025,"International Conference Emerging Trends Engineering, Science and Technology",0,"In robotics, especially in unpredictable environments, navigating and avoiding obstacles is challenging. This article introduces the ECNPLA model, which combines reinforcement learning and deep neural networks for effective robot navigation. It uses a time-series data framework that merges real-time and historical sensor inputs to predict the best navigation actions, like stopping or turning. The model relies on the Markov Decision Process (MDP) for state representation and action planning, usin",rsp_rl,2
66a8bf6efb670a28a8c0626e7462017926c0340f,Off-Policy Deep Reinforcement Learning for Path Planning of Stratospheric Airship,2025,Drones,1,"The stratospheric airship is a vital platform in near-space applications, and achieving autonomous transfer has become a key research focus to meet the demands of diverse mission scenarios. The core challenge lies in planning feasible and efficient paths, which is difficult for traditional algorithms due to the time-varying environment and the highly coupled multi-system dynamics of the airship. This study proposes a deep reinforcement learning algorithm, termed reward-prioritized Long Short-Ter",rsp_rl,2
30aaed44ff812a57572a3d234706c0bfd1029c1c,A Physics-Informed Deep Reinforcement Learning Framework for Obstacle Avoidance and Path Planning of AUV,2025,"2025 4th International Conference on Artificial Intelligence, Human-Computer Interaction and Robotics (AIHCIR)",0,"To address the problem of real-time obstacle avoidance and trajectory planning for autonomous underwater vehicle (AUV) operating in complex and uncertain underwater environments, this paper proposes a physics-informed deep reinforcement learning method (PIDRL). First, a dynamic model of the AUV is established based on the physical characteristics of the underwater environment. Then, a feasibility-checking function is incorporated into the action selection stage, while physics-based constraint te",rsp_rl,2
e48057a9c0f3bbf237d07d1b1def5421f1f8f39b,REINFORCEMENT LEARNING METHOD FOR AUTONOMOUS FLIGHT PATH PLANNING OF MULTIPLE UAVS,2025,Computer Systems and Information Technologies,0,"This study aims to develop a reinforcement learning method for autonomous flight path planning of multiple UAVs under real-world conditions with limited observations and multiple conflicting optimization objectives. The research proposes a multi-agent reinforcement learning approach based on Proximal Policy Optimization (PPO) combined with centralized training and decentralized execution (CTDE). Additionally, a recurrent neural network (RNN) layer is integrated into the critic and actor networks",rsp_rl,2
5f985665e1a6dcb55082f52be301db9d264b173f,Mapless autonomous navigation for UGV in cluttered off-road environment with the guidance of wayshowers using deep reinforcement learning,2025,Applied intelligence (Boston),3,,rsp_rl,2
2569f7d710b27d3b8a7709cb7c7726adecde4a76,Dynamic Charging and Path Planning for UAV-Powered Rechargeable WSNs Using Multi-Agent Deep Reinforcement Learning,2025,IEEE Transactions on Automation Science and Engineering,31,"Unmanned Aerial Vehicle (UAV)-powered 5G/6G networks integrated with rechargeable wireless sensor networks (RWSNs) offer promising solutions for extending system lifetime, collecting data, and providing computing services and power to sensor nodes (SNs). UAVs offer significant advantages, including exceptional mobility, cost-effective deployment, and the ability to be easily reprogrammed for a wide range of missions. However, the limited onboard power capacity of UAVs, coupled with the lack of d",rsp_rl,2
401f2e6fd61911f2167f12b2d6446c97386118fa,Safety-Driven Path Selection Using Reinforcement Learning in Autonomous Driving,2025,International Conference Robotics Systems and Automation Engineering,0,,rsp_rl,2
533a0018970bb9ffd56ef4d4f47164ab54bfcab7,Research on Multi-AGV Rail Transportation Path Planning and Dynamic Obstacle Avoidance Based on Multi-Sensor Environmental Perception and Deep Reinforcement Learning,2025,IEEE Access,2,"Sensor-equipped Automated Guided Vehicles (AGVs) are widely used in material distribution and other logistics processes. Path planning, a critical component of rail transport material handling systems, ensures the efficiency and safety of AGV material transport. Traditional fixed-path AGV transport is costly to maintain and prone to collisions due to path conflicts in large-scale operations. Addressing these challenges, this study first considers the characteristics of real-world rail transport ",rsp_rl,2
9f64fec0da4c4c98c292afc6846f6e38ea3f470a,Risk-Aware Complete Coverage Path Planning Using Reinforcement Learning,2025,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",8,"Complete coverage path planning (CCPP) is a trending research area in floor cleaning robotics. CCPP is often approached as an optimization problem, typically solved by considering factors, such as power consumption and time as key objectives. In recent years, the safety of cleaning robots has become a major concern, which can critically limit the performance and lifetime of the robots. However, so far, optimizing safety has rarely been addressed in CCPP. Most of the path-planning algorithms in l",rsp_rl,2
99870f59047b7dc21608bef211e8ec0719103cc5,Find Us a Safe Path: Risk-Aware Multi-Agent Reinforcement Learning for Unknown Environment,2025,International Conference on Intelligent Cloud Computing,0,"Safe navigation in unknown and dynamic environments remains a key challenge for autonomous multi-robot systems. Traditional methods often depend on global maps or fixed heuristics, limiting scalability and adaptability in complex, unstructured settings. In this work, we propose a risk-aware multi-agent deep reinforcement learning (MADRL) framework for mapless navigation through static and dynamic obstacles. Each robot learns an independent policy using local LiDAR, goal, and velocity data, with ",rsp_rl,2
7074cfc05175c6717dbd7c63c69cefed46c1908a,Human-Risk-Aware Safe Path Planning Based on Reinforcement Learning for Autonomous Mobile Robots,2025,Italian National Conference on Sensors,2,"This paper addresses the challenge of safe path planning for mobile robots operating in human-shared environments, where human movements are inherently stochastic. To this end, we propose a reinforcement-learning-based path planning algorithm that accounts for human-related uncertainties at the planning level. The algorithm first employs a Markov decision process learner to explore the environment and generate multiple candidate paths. Second, to reduce computational redundancy, a path eliminato",rsp_rl,2
f273886d5132e4f8d711f167333c8c7e9237f28d,Inverse Reinforcement Learning with DQN for Interference-Aware UAV Path Planning,2025,2025 4th International Joint Conference on Information and Communication Engineering (JCICE),0,"This paper investigates the multi-objective optimization of path planning and power allocation in Unmanned Arieal Vehicle (UAV)-assisted networks, aiming to minimize the bidirectional interference between UAV and ground user equipment (UE) under energy constraints. A Dueling and Double Deep Q-Network (D3QN)-based inverse reinforcement learning (IRL) multi-objective optimization model is developed in this paper. The proposed model is capable of adaptively adjusting the reward function in response",rsp_rl,2
e98e6aff6d3a6ca28c51224699e18d578602b582,A Hybrid Framework Combining Heuristic Search and Reinforcement Learning for Multi-Objective Cold Chain Vehicle Path Optimization,2025,2025 IEEE 4th International Conference of Safe Production and Informatization (IICSPI),1,"In the modern logistics system, the multi-objective cold chain vehicle routing problem has attracted much attention due to its key role in ensuring food and drug safety, reducing operating costs, and responding to global sustainable development initiatives. This problem is essentially an NP hard combinatorial optimization problem, whose complexity is further exacerbated by the need to simultaneously balance multiple conflicting objectives such as transportation costs, temperature control costs, ",rsp_rl,2
62bd9a8883735935c00ad49a26972ea67c554ed5,Risk-aware deep reinforcement learning for mapless navigation of unmanned surface vehicles in uncertain and congested environments,2025,Ocean Engineering,4,"This paper addresses the navigation problem of Unmanned Surface Vehicles (USVs) in uncertain and congested environments. While previous research has extensively explored USV navigation, most approaches assume that the environmental maps and obstacle locations are pre-known to the USVs. In this paper, we focus on a sensor-level navigation approach that utilizes real-time LiDAR data integrated with deep reinforcement learning (DRL) for decision-making. To tackle sparse reward challenges, we propos",rsp_rl,2
