paperId,title,year,venue,citationCount,doi,query
70e2820131e597aa5bbb89b95dd1639f12c4e115,"Multi-Objective, Multi-Armed Bandits: Algorithms for Repeated Games and Application to Route Choice",2023,International Conference on Robot Intelligence Technology and Applications,1,10.22456/2175-2745.122929,reinforcement learning route choice
489de90ea5f58d1a6ba8cba0f2d4baadba95f2fa,Regret Minimisation and System-Efficiency in Route Choice,2019,Anais do Concurso de Teses e Dissertações da SBC (CTD-SBC),4,10.5753/CTD.2019.6332,reinforcement learning route choice
7cbbe64fdae8be242041403509d57ef521ac5762,Toll-Based Learning for Minimising Congestion under Heterogeneous Preferences,2020,Adaptive Agents and Multi-Agent Systems,15,10.65109/dzcu8586,reinforcement learning route choice
071615a24752f025f81ceb47564e60b4ab155cbc,Fighting for Routes: Resource Allocation among Competing Planners in Transportation Networks,2023,Games,2,10.3390/g14030037,reinforcement learning route choice
2055efe3d80182d07fdfb8dd781d6d9cd73d2b6d,LLM-Guided Reinforcement Learning with Representative Agents for Traffic Modeling,2025,arXiv.org,1,10.48550/arXiv.2511.06260,reinforcement learning route choice
e4ceaf8baf519b4388a333117476eadb51d8e480,Bounding the Inefficiency of Route Control in Intelligent Transport Systems,2021,arXiv.org,0,,reinforcement learning route choice
991f3ba61a280f85069dfa4c73587860ac41bdfb,Cooperative Path Planning With Asynchronous Multiagent Reinforcement Learning,2024,IEEE Transactions on Mobile Computing,10,10.1109/TMC.2025.3526979,reinforcement learning dynamic route planning
87a7256dd0008fcceed3fee3726c73644dba2d2c,Using Reinforcement Learning to Solve a Dynamic Orienteering Problem with Random Rewards Affected by the Battery Status,2023,Batteries,6,10.3390/batteries9080416,reinforcement learning dynamic route planning
c9766d7b5bc20a1d7fd786f3437b794fdea54756,RPMTD: A Route Planning Model With Consideration of Tourists’ Distribution,2024,IEEE Access,9,10.1109/ACCESS.2024.3400373,reinforcement learning dynamic route planning
b6e709f7de3e67aed8aab62814c5b8998aa0d9e1,CTRL: Cooperative Traffic Tolling via Reinforcement Learning,2022,International Conference on Information and Knowledge Management,8,10.1145/3511808.3557112,reinforcement learning dynamic route planning
c2359d64b328471ce33400970580834d78525ae2,Real-time Road Network Optimization with Coordinated Reinforcement Learning,2023,ACM Transactions on Intelligent Systems and Technology,7,10.1145/3603379,reinforcement learning dynamic route planning
2e0669753832b268b14ecc7dba7ef397446b662a,Intelligent Mobility Model for Sustainable Urban Transport using Remote Sensing and AI,2025,"International Conference Electronic Systems, Signal Processing and Computing Technologies [ICESC-]",0,10.1109/ICESC65114.2025.11212477,reinforcement learning dynamic route planning
7c1b8754218a7e1a0a1a5ad10154fa1a69f13bc6,Machine Learning-Driven Optimization of Driving Patterns Through for Fuel Efficiency,2025,International Journal for Research in Applied Science and Engineering Technology,0,10.22214/ijraset.2025.68323,reinforcement learning vehicle route optimization
da16fbceffcc1579fb312d4bad083b39e563dc1d,Artificial Intelligence Applications in Autonomous Vehicles Navigating the Future of Transportation Systems,2025,ITM Web of Conferences,3,10.1051/itmconf/20257601002,reinforcement learning vehicle route optimization
46940d4765b64187e19cdae11c6a4319c8473bb3,Sustainable Urban Mobility: Developing Eco-friendly Transportation Systems with AI Integration,2022,International Journal of Research in Modern Engineering &amp; Emerging Technology,0,10.63345/ijrmeet.org.v10.i9.3,reinforcement learning vehicle route optimization
2fba3143a6b66ab56b95176f0dc3e3db3f6e1f0a,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",2,10.1109/ACDSA65407.2025.11165977,reinforcement learning vehicle route optimization
a20270cb59e86664e404b3c97f19efb3e006b796,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",0,10.1109/ACDSA65407.2025.11166092,reinforcement learning vehicle route optimization
fbfca04093a10fea3c1571802fc0c3400aafe0e3,An LLM-Powered Cooperative Framework for Large-Scale Multi-Vehicle Navigation,2025,arXiv.org,1,10.1145/3774904.3792418,reinforcement learning vehicle route optimization
4841064dd287be6535442615c5ff80c341b40e68,Optimized traffic flow prediction based on cluster formation and reinforcement learning,2019,International Journal of Communication Systems,8,10.1002/dac.4178,reinforcement learning vehicle route optimization
3d16425c55b2ddd8f7a497cf00b9146e5545e641,Personalized and Context-aware Route Planning for Edge-assisted Vehicles,2024,arXiv.org,2,10.48550/arXiv.2407.17980,reinforcement learning vehicle route optimization
ae68b8316eb99ef8fe14bd5c9619759aa54fa143,Optimized Traffic Routing System for Urban Congestion Management,2025,Journal of Ubiquitous Computing and Communication Technologies,0,10.36548/jucct.2025.1.002,reinforcement learning vehicle route optimization
5af5311d72f3c3ccf6f13197330a088f825be483,Optimizing Traffic Flow in Smart Urban Mobility Using an AI Framework Reinforced with Cyber-Secure Infrastructure,2025,Rice,0,10.1109/RICE67503.2025.11439947,reinforcement learning vehicle route optimization
296e2bc0f87ef41b9062273239f3a8a204a8a3e1,Online Dual-Resolution 3D Map Caching Algorithm Using MILP as a Neural Network Proxy,2025,International Conference on Computer Communications and Networks,0,10.1109/ICCCN65249.2025.11133846,reinforcement learning vehicle route optimization
2b71e0d39c970c88f911409aa7af8512eb637b88,AI-Driven Traffic Congestion Management: A Predictive Analytics Approach for Smart Cities,2025,2025 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),8,10.1109/IATMSI64286.2025.10985513,reinforcement learning vehicle route optimization
f3bd4931a48fd0d06d477185811623e14c77adbb,MODELİNG OF TRAFFİC LİGHT CONTROL SYSTEMS,2023,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,1,10.36962/pahtei28052023-119,reinforcement learning vehicle route optimization
3cf325e37d4df036df17f34ebe918f2d1d6cc476,Adaptive Linear Holding Using Reinforcement Learning to Reduce Terminal Manoeuvring Area Delays and Holdings,2025,Symposium on Dependable Autonomic and Secure Computing,0,10.1109/DASC66011.2025.11257147,reinforcement learning en-route diversion
68ffb3e27b51b126de95877b7f47a7d1c34ac8ae,Application of Reinforcement Learning Models for Optimization of Air Traffic Control Protocols,2024,International Conference on Applied System Innovation,0,10.1109/ICASI60819.2024.10547972,reinforcement learning en-route diversion
17521033b6561314f01118ab7e9d5191a05e6393,Spatial–Temporal Upfront Pricing Under a Mixed Pooling and Non-Pooling Market With Reinforcement Learning,2024,IEEE transactions on intelligent transportation systems (Print),6,10.1109/TITS.2024.3414504,reinforcement learning en-route diversion
8a6bdd6aa182f751e3070bf33485ccbf124dc327,AVARS - Alleviating Unexpected Urban Road Traffic Congestion using UAVs,2023,IEEE Vehicular Technology Conference,7,10.1109/VTC2023-Fall60731.2023.10333677,reinforcement learning en-route diversion
98c61f9a7cb4d3ce4c1b2f3b5ff6c8db0b883524,Reinforcement Learning-based Traffic Engineering for QoS Provisioning and Load Balancing,2023,International Workshop on Quality of Service,6,10.1109/IWQoS57198.2023.10188762,reinforcement learning origin destination routing traffic
30d678808535d526fe58b7d765f5752c35b04e12,Reinforcement learning inspired forwarding strategy for information centric networks using Q‐learning algorithm,2024,International Journal of Communication Systems,6,10.1002/dac.5707,reinforcement learning origin destination routing traffic
07136393b47c223a0663c962c3eb9fd0f88b5132,Review of Learning-Based Longitudinal Motion Planning for Autonomous Vehicles: Research Gaps Between Self-Driving and Traffic Congestion,2019,Transportation Research Record,41,10.1177/03611981211035764,reinforcement learning origin destination routing traffic
8603badf088a7634577356088f9560d02a216fd3,Multi-Agent Q-Learning Aided Backpressure Routing Algorithm for Delay Reduction,2017,arXiv.org,8,,reinforcement learning origin destination routing traffic
8e37861ae85e0770f15e663780635607f948543d,Data-driven Routing Optimization based on Programmable Data Plane,2020,International Conference on Computer Communications and Networks,10,10.1109/ICCCN49398.2020.9209716,reinforcement learning origin destination routing traffic
793cd21d1acd7daa3d1e00c4f82741ba007dbc4f,Optimizing Service Function Chaining Migration With Explicit Dynamic Path,2022,IEEE Access,10,10.1109/ACCESS.2022.3150352,reinforcement learning origin destination routing traffic
daf64cc50df9de30d7c242727cd37c85c02a2cad,Multi-Armed Bandit On-Time Arrival Algorithms for Sequential Reliable Route Selection under Uncertainty,2019,Transportation Research Record,8,10.1177/0361198119850457,reinforcement learning origin destination routing traffic
07c4916c75b4377e0e8154625e4d5cf3ba68fa3b,Enhancing Vehicle-to-Vehicle Communication and Transport Management with LiFi,2025,"2025 International Conference on Computational Intelligence, Security, and Artificial Intelligence (IntelliSecAI)",0,10.1109/IntelliSecAI66368.2025.11472881,reinforcement learning route selection traffic network
44724fbd644bfdd3db7eacef8916eaee73eec26f,Hierarchical Dynamic Routing in Complex Networks via Topologically-decoupled and Cooperative Reinforcement Learning Agents,2022,arXiv.org,1,10.48550/arXiv.2207.00763,reinforcement learning route selection traffic network
00d9321a7434eb7004f63d3932524a95442f9006,Machine Learning-Based Route Optimization for Smart Urban Transportation Systems,2025,Journal of Computer Science Application and Engineering (JOSAPEN),1,10.70356/josapen.v3i2.65,reinforcement learning traffic routing urban
6bd029c9e8ad1037a3950f52399c9a68f66e5991,Optimizing Urban Traffic Management with Machine Learning Techniques: A Systematic Review,2024,2024 2nd International Conference on Advancement in Computation & Computer Technologies (InCACCT),3,10.1109/InCACCT61598.2024.10551137,reinforcement learning traffic routing urban
be50a44e2e4615ca85491bb4f86f87d78330de74,Overview of Intelligent Traffic Flow Management System,2025,Proceedings of the 3rd International Conference on Computer Science and Mechatronics,0,10.5220/0014371900004918,reinforcement learning traffic routing urban
4cd51b73f7860b743c2d3f80f61bf800774b757a,Work-in-Progress: Leveraging the Selfless Driving Model to Reduce Vehicular Network Congestion,2019,IEEE Real-Time Systems Symposium,3,10.1109/RTSS46320.2019.00061,reinforcement learning traffic routing urban
17ca3dd33007e3c84e4a00ce4e26c65e4ec1d757,A Q-Learning-Based Approximate Solving Algorithm for Vehicular Route Game,2022,Sustainability,2,10.3390/su141912033,Q-learning route guidance
1a1a21a28034b4c13052f62d0260fd69b63b0d41,An Intelligent Q-Learning-Based Routing Model,2025,International research journal of innovations in engineering and technology,1,10.47001/irjiet/2025.902008,Q-learning route guidance
06d0998290c5802b9a63f91234d85d64062e98d0,LOAD BALANCING OPTIMIZATION FOR RPL BASED EMERGENCY RESPONSE USING Q-LEARNING,2018,MATTER: International Journal of Science and Technology,13,10.20319/MIJST.2018.42.7492,Q-learning route guidance
33e9176c3e7ad3a685adc3c1c802181ee6f89831,Artificial Intelligence-Based Intrusion Detection and Prevention in Edge-Assisted SDWSN With Modified Honeycomb Structure,2024,IEEE Access,14,10.1109/ACCESS.2023.3347778,Q-learning route guidance
30e20d9c6f188202f72d6a90c8c17008f3576ec6,Neuromorphic Hardware in Outer Space: Software Defined Networking Executed on an In-Orbit Loihi Spiking Processor,2023,2023 IEEE Cognitive Communications for Aerospace Applications Workshop (CCAAW),3,10.1109/CCAAW57883.2023.10219299,Q-learning route guidance
156ac8477695ec646432363a2417e274824ac29b,Efficient Scheduling Function for IETF 6TiSCH Networks Based on Multiweight Evaluation and Improved Q-Learning,2025,IEEE Internet of Things Journal,2,10.1109/JIOT.2025.3579390,Q-learning route choice
add0650f49ac0590ee8fa9cd1a4fc461a3d5bfad,Bayesian Optimization for Multi-Agent Routing in Markov Games,2022,2022 IEEE 25th International Conference on Intelligent Transportation Systems (ITSC),0,10.1109/ITSC55140.2022.9922110,Q-learning route choice
0691401f33c3ea553708fba02de1de49b61ce2fa,Combining multi-agent deep deterministic policy gradient and rerouting technique to improve traffic network performance under mixed traffic conditions,2024,International Conference on Advances in System Simulation,2,10.1177/00375497241237831,Q-learning vehicle navigation traffic
f37995ae794dd5191da5d5933a7a7ecf2be1441c,Decision-Making System for Road-Recovery Considering Human Mobility by Applying Deep Q-Network,2019,2019 IEEE International Conference on Big Data (Big Data),2,10.1109/BigData47090.2019.9006385,deep Q-network route guidance
083acd0d4e8d5bfddcc6a6f412d3a22141197dab,Proposing an AI-based model to manage and control congestion at routers on the internet,2025,Journal of Science & Technology,1,10.55401/y1b92w90,deep Q-network route guidance
491e6c410a4215d6c5bf52179fc351e7acda783c,EnRoute: A DQN based Energy Efficient Routing for URLLC in Next Generation Networks,2023,International Workshop on Ant Colony Optimization and Swarm Intelligence,0,10.1109/ANTS59832.2023.10469593,DQN route guidance traffic
da329c33127eacd3e67278c7af08e37d3f40b41c,Key origin–destination pairs perception reasoning approach,2025,Comput. Aided Civ. Infrastructure Eng.,1,10.1111/mice.13476,DQN route guidance traffic
ac22ce8ef6c98c00548526e9118edf96ecc49688,DRL-ABS: Deep Reinforcement Learning-Based Adaptive Buffer Sizing for Edge Routers in AIoT Networks,2025,IEEE Internet of Things Journal,0,10.1109/JIOT.2025.3572481,DQN route guidance traffic
32637f2bec17b0332f7664f4b8a5cbee09eccb6b,WiFi Network Congestion Control Using Deep Reinforcement Learning,2025,2025 IEEE/CIC International Conference on Communications in China (ICCC),0,10.1109/ICCC65529.2025.11149313,deep reinforcement learning congestion route
0a53d0c2cf30766fd403516ee6db1b62d9348765,Network Resilience Under Epidemic Attacks: Deep Reinforcement Learning Network Topology Adaptations,2021,Global Communications Conference,3,10.1109/GLOBECOM46510.2021.9686036,deep reinforcement learning congestion route
66a52a91168f15445dc39864489c02083166d9b2,Optimal path strategy for the web computing under deep reinforcement learning,2020,International Journal of Web Information Systems,3,10.1108/ijwis-08-2020-0055,deep reinforcement learning congestion route
f948179a6d31b13c18cb5c9dec4fa41f66f2dc58,Bio-Immunology Framework for Endogenous Secure Communication in Integrated TN-NTN Networks,2025,2025 IEEE International Conference on Communications Workshops (ICC Workshops),0,10.1109/ICCWorkshops67674.2025.11269006,deep reinforcement learning congestion route
7e16d92a27034741a8066ac082c5b614bc4374eb,A MARL Approach to Employ Intelligent Traffic Steering in SD-WAN,2025,IEEE Conference on Standards for Communications and Networking,1,10.1109/CSCN67557.2025.11230744,deep reinforcement learning rerouting traffic
1d8b086d67ad922807fb68c13479faa7780a5e3f,A Reinforcement Learning-Based Traffic Engineering Algorithm for Enterprise Network Backbone Links,2024,Electronics,2,10.3390/electronics13081441,deep reinforcement learning rerouting traffic
8a4a02707d1170e0561ad7db4ac482b647fc1656,Edge AI for Smart Traffic Management Real-Time Deep Learning for Congestion Prediction and Optimization,2025,2025 International Conference on Metaverse and Current Trends in Computing (ICMCTC),1,10.1109/ICMCTC62214.2025.11196467,deep reinforcement learning rerouting traffic
2520fe3c5e260b6c2c8a6d56bca3e81130ef3dbf,SYSTEMATIC REVIEW ON THE IMPACT OF AI-ENHANCED TRAFFIC SIMULATION ON U.S. URBAN MOBILITY AND SAFETY,2025,ASRC Procedia: Global Perspectives in Science and Scholarship,2,10.63125/jj96yd66,deep reinforcement learning rerouting traffic
3a8c3d0465f5cf8f191e0f1bdd91fda5b65f9551,Seeking for Passenger under Dynamic Prices: A Markov Decision Process Approach,2021,Journal of Computer and Communications,0,10.4236/jcc.2021.912006,Markov decision process route guidance
96c32589c6935250fc954596106869982cdeca75,Cutting-Edge Travel Planner: Intelligent Route Recommendation System using Enhanced Learning Scheme with AI Principles,2024,2024 Ninth International Conference on Science Technology Engineering and Mathematics (ICONSTEM),3,10.1109/ICONSTEM60960.2024.10568864,Markov decision process route guidance
b95d28af62d3e4bf968cb3a84f4f90631af9ba42,A throughput-aware joint vehicle route and access network selection approach based on SMDP,2020,China Communications,12,10.23919/JCC.2020.05.019,Markov decision process route guidance
7737e4b9cf17294dcd1ae5c0d6790bae58c12a83,Optimizing Network Paths: A Reinforcement Learning Approach to Dynamic Routing,2025,2025 1st International Conference on Advancement in Futuristic Technologies (ICAFT),0,10.1109/ICAFT66710.2025.11453298,Markov decision process route guidance
6b1d67427bcd4b14cf2c805035c2ba11bb821c59,Comparing Route Choice Models for Managed Lane Networks with Multiple Entrances and Exits,2019,Transportation Research Record,6,10.1177/0361198119848706,Markov decision process route guidance
c9bd95703b422b7b9d7f4c8c78002f403fca1ea1,Optimal Decision Making in Active Queue Management,2022,,0,,Markov decision process route guidance
559da2f91be3e320c797941226c2beadf4aa10a2,Delay-Optimal Dynamic Mode Selection and Resource Allocation in Device-to-Device Communications—Part I: Optimal Policy,2016,IEEE Transactions on Vehicular Technology,51,10.1109/TVT.2015.2444795,Markov decision process route guidance
d2a6130ba7681b1fe7147cf9a4b3cac9da288925,A framework for efficient dynamic routing under stochastically varying conditions,2021,Transportation Research Part B: Methodological,17,10.1016/j.trb.2022.04.001,Markov decision process route guidance
faa08d4d7e34d8b438d540a815924b9e1032b66c,Dynamic pricing for managed lanes with multiple entrances and exits,2018,Transportation Research Part C: Emerging Technologies,25,10.1016/J.TRC.2018.09.017,Markov decision process route guidance
29bea3166ae7258d88f1f8a495474d381ef5e5a5,Linearly Solvable Mean-Field Road Traffic Games,2018,"Allerton Conference on Communication, Control, and Computing",5,10.1109/ALLERTON.2018.8636077,Markov decision process route guidance
e87e0c47b2401613d5b8d8cb4d09cef25c65e3f2,on Transportation and Tra ffi c Theory Stochastic Eco-routing in a Signalized Tra ffi c Network,2015,,0,,Markov decision process route guidance
2871162e5347f4fc0a010484ea4b85ef540bc3ed,Research and Development of Advanced Computing Technologies,2015,TheScientificWorldJournal,10,10.1155/2015/239723,Markov decision process route guidance
68c9b9c15377c9edd9a37f43545fdf162864899e,Effect of Wind on Electric Vehicle Energy Consumption: Sensitivity Analyses and Implications for Range Estimation and Optimal Routing,2023,ACM Journal on Autonomous Transportation Systems,6,10.1145/3633460,Markov decision process route guidance
92aa42a5f923cd56fe10bea75984a0105a7d82fd,Towards Designing Optimal Reward Functions in Multi-Agent Reinforcement Learning Problems,2018,IEEE International Joint Conference on Neural Network,8,10.1109/IJCNN.2018.8489029,dynamic traffic assignment reinforcement learning
