paperId,title,year,venue,citationCount,abstract,source,pre_score
c0bcf673abd657084e3b30df87ba9712b006a0e2,A Joint Service Migration and Mobility Optimization Approach for Vehicular Edge Computing,2020,IEEE Transactions on Vehicular Technology,143,"The vehicular edge computing is considered an enabling technology for intelligent and connected vehicles since the optimization of communication and computing on edge has a significant impact on driving safety and efficiency. In this paper, with the road traffic assignment to “proactively” reshape the spatiotemporal distribution of resource demands, we investigate the joint service migration and mobility optimization problem for vehicular edge computing. The goal is to meet the service delay req",authors3,3
f04572ce31566c365e13283360e822a06b986aa2,Facilitating Connected Autonomous Vehicle Operations Using Space-weighted Information Fusion and Deep Reinforcement Learning Based Control,2020,arXiv.org,12,"The connectivity aspect of connected autonomous vehicles (CAV) is beneficial because it facilitates dissemination of traffic-related information to vehicles through Vehicle-to-External (V2X) communication. Onboard sensing equipment including LiDAR and camera can reasonably characterize the traffic environment in the immediate locality of the CAV. However, their performance is limited by their sensor range (SR). On the other hand, longer-range information is helpful for characterizing imminent co",authors3,3
489de90ea5f58d1a6ba8cba0f2d4baadba95f2fa,Regret Minimisation and System-Efficiency in Route Choice,2019,Anais do Concurso de Teses e Dissertações da SBC (CTD-SBC),4,"Traffic congestions present a major challenge in large cities. Consid- ering the distributed, self-interested nature oftraffic we tackle congestions using multiagent reinforcement learning (MARL). In this thesis, we advance the state- of-the-art by delivering the first MARL convergence guarantees in congestion- like problems. We introduce an algorithm through which drivers can learn opti- mal routes by locally estimating the regret associated with their decisions, which we prove to converge to a",authors3,3
e77a205defbdaeea083f7c7dd76489e87a6a6056,A Hybrid Evolutionary and Multiagent Reinforcement Learning Approach to Accelerate the Computation of Traffic Assignment: (Extended Abstract),2015,Adaptive Agents and Multi-Agent Systems,4,"Traditionally, traffic assignment allocates trips to links in a traffic network. Nowadays it is also useful to recommend routes. Here, it is interesting to recommend routes that are as close as possible to the system optimum, while also considering the user equilibrium. To compute an approximation of such an assignment, we use a hybrid approach in which an optimization process based on an evolutionary algorithm is combined with multiagent reinforcement learning. This has two advantages: first, t",authors3,3
4f03b6348f77eaa078615386bbd81791eb1898d2,Independent learners in abstract traffic scenarios,2013,International Conference on Robot Intelligence Technology and Applications,4,"Traffic is a phenomena that emerges from individual, uncoordinatedand, most of the times, selfish route choice made by drivers. In general, this leads topoor global and individual performance, regarding travel times and road network loadbalance. This work presents a reinforcement learning based approach for route choicewhich relies solely on drivers experience to guide their decisions. There is no coordinatedlearning mechanism, thus driver agents are independent learners. Our approachis tested o",authors3,3
f04d9465fb81da377adff97298d95cd4103084c2,Reinforcement learning for route choice in an abstract traffic scenario,2012,"Anais do VI Workshop-Escola de Sistemas de Agentes, seus Ambientes e Aplicações (WESAAC 2012)",5,"Traffic movement in a commuting scenario is a phenomena that results from individual and uncoordinated route choice by drivers. Every driver wishes to achieve reasonable travel times from his origin to his destination and, from a global point of view, it is desirable that the load gets distributed proportionally to the roads capacity on the network. This work presents a reinforcement learning algorithm for route choice which relies solely on drivers experience to guide their decisions. Experimen",authors3,3
7b2d0f539828083b6a5dbdaea1ba6300bfbab7a1,Optimizing Urban Route Choice for Autonomous Vehicles using Multi-Agent Reinforcement Learning,0,Proceedings of the 25th International Conference on Autonomous Agents and Multiagent Systems,0,,authors3,3
ce91a553f426d05378eddbf540ed601f8873a2cc,Deep Reinforcement Learning-Based Deferred Entanglement Path Selection in Quantum Networks,2026,IEEE Transactions on Networking,0,"Conventional entanglement routing approaches decide the Entanglement Paths (EPs) to establish Entanglement Connections (ECs) before trying to create Entanglement Links (ELs). By doing so, very few EL failures will result in a low network throughput. In this paper, we study how to choose the EPs to establish ECs after knowing which ELs are successfully created. This is called the Deferred EP Selection (DEPS) problem. DEPS is a generalized integer multi-commodity flow problem and we cannot solve i",authors3,2
f1fe1f63d538503dfd96ca9b44efa6ec38e4c3b2,UGV Formation Path Planning Based on DRL-DWA in Off-Road Environments,2025,Applied Sciences,2,"Uneven terrains and complex obstacles in off-road environments present significant challenges to the stability and safety of vehicle path planning. This paper presents a hierarchical DRL-DWA path planning framework for unmanned ground vehicles (UGVs). At the global level, an energy-aware D* Lite algorithm generates cost-efficient waypoints considering both distance and energy consumption. At the local level, a deep reinforcement learning-enhanced DWA controller adaptively adjusts the weighting f",authors3,2
1c5ae82caa7a31ee441b878038e6a0b7990873ec,Enabling Autonomous AGV Navigation: Path Planning via Multi-Constrained MARL,2025,2025 IEEE Conference on Cloud and Big Data Computing (CBDCom),0,"The rapid development of intelligent warehousing systems has led to the widespread deployment of automated guided vehicles (AGVs). Efficient multi-agent path finding (MAPF) algorithms are critical for improving throughput while satisfying various constraints such as task deadlines and limited battery capacity. However, existing learning-based methods often suffer from sparse rewards and fail to handle multiple conflicting constraints effectively. To address these challenges, we model the MAPF pr",authors3,2
226ecc78c8e23679978fc1e12b6d3da5d8a04a8e,HIPS : Hierarchical Decision-Making Pathfinding Based on Social Value Orientation,2025,International Conference on Parallel and Distributed Systems,0,"The multi-agent pathfinding problem seeks to generate low-cost paths for agents to reach their targets, playing a crucial role in advancing the development of smart warehousing. Traditional methods do not utilize neural networks, resulting in high computational costs and poor scalability. In contrast, learning-based approaches leverage reinforcement learning to handle large-scale scenarios more effectively. However, they often depend heavily on expert demonstrations, and their plain reward struc",authors3,2
7129e1078b22deab962a3ba7b2dcd6ab9c567045,On Hierarchical Path Planning Based on Deep Reinforcement Learning in Off- Road Environments,2024,"International Conference on Automation, Robotics and Applications",6,"The uneven terrains and complex obstacles in off-road environments present significant challenges to the stability and safety of vehicle path planning. In this paper, an improved D* Lite algorithm is employed to generate global waypoints for path planning. The dynamic window approach (DWA) is used for local path planning guided by these waypoints. The selection of DWA parameters is formulated as a Markov decision process (MDP), and a deep reinforcement learning (DRL) algorithm with a novel rewar",authors3,2
70e2820131e597aa5bbb89b95dd1639f12c4e115,"Multi-Objective, Multi-Armed Bandits: Algorithms for Repeated Games and Application to Route Choice",2023,International Conference on Robot Intelligence Technology and Applications,1,"Multi-objective decision-making in multi-agent scenarios poses multiple challenges. Dealing with multiple objectives and non-stationarity caused by simultaneous learning are only two of them, which have been addressed separately. In this work, reinforcement learning algorithms that tackle both issues together are proposed and applied to a route choice problem, where drivers must select an action in a single-state formulation, while aiming to minimize both their travel time and toll. Hence, we de",authors3,2
1d2acae1d631e932c7ebe96fad3c3b04909e5cee,A Deep Reinforcement Learning Strategy Combining Expert Experience Guidance for a Fruit-Picking Manipulator,2022,Electronics,24,"When using deep reinforcement learning algorithms for path planning of a multi-DOF fruit-picking manipulator in unstructured environments, it is much too difficult for the multi-DOF manipulator to obtain high-value samples at the beginning of training, resulting in low learning and convergence efficiency. Aiming to reduce the inefficient exploration in unstructured environments, a reinforcement learning strategy combining expert experience guidance was first proposed in this paper. The ratios of",authors3,2
52a6657cf1cb3cc847695a386bd65b5eea34bc13,Deep Reinforcement Learning-Based Automatic Exploration for Navigation in Unknown Environment,2020,IEEE Transactions on Neural Networks and Learning Systems,235,"This paper investigates the automatic exploration problem under the unknown environment, which is the key point of applying the robotic system to some social tasks. The solution to this problem via stacking decision rules is impossible to cover various environments and sensor properties. Learning-based control methods are adaptive for these scenarios. However, these methods are damaged by low learning efficiency and awkward transferability from simulation to reality. In this paper, we construct ",authors3,2
7f4f3917f152e0aa46183b694763be71c0bcad7a,Graph Attention Memory for Visual Navigation,2019,2022 4th International Conference on Data-driven Optimization of Complex Systems (DOCS),15,"Visual navigation in complex environments is inefficient with traditional reactive policy or general-purposed recurrent policy due to the long-term memory problem. To address this issue, this paper proposes a graph attention memory (GAM) architecture consisting of memory construction module, graph attention module, and control module. The memory construction module builds the topological graph based on supervised learning by taking the exploration prior. Then, guided attention features to reach ",authors3,2
470f2f54801226c63d4154a5bae1de6e9122d0b7,A reinforcement learning-based multi-agent framework applied for solving routing and scheduling problems,2019,Expert systems with applications,121,"Abstract This article presents a multi-agent framework for optimization using metaheuristics, called AMAM. In this proposal, each agent acts independently in the search space of a combinatorial optimization problem. Agents share information and collaborate with each other through the environment. The goal is to enable the agent to modify their actions based on experiences gained in interacting with the other agents and the environment using the concepts of Reinforcement Learning. For better intr",authors3,2
d1e7f3f432801eaad8b9a0c0edf12f8d7f0c34dd,Visual Navigation with Actor-Critic Deep Reinforcement Learning,2018,IEEE International Joint Conference on Neural Network,10,"Visual navigation in complex environments is crucial for intelligent agents. In this paper, we propose an efficient deep reinforcement learning (DRL) method to tackle visual navigation tasks. We present the synchronous advantage actor-critic (A2C) with generalized advantage estimator (GAE) algorithm. The A2C enables agents to learn from multiple processes, which significantly reduces the training time. The GAE used to estimate the advantage function improves the policy gradient estimates. We foc",authors3,2
6fa6426cd9d81ba69e58c80aa606f7e81d3e2705,The value of less connected agents in Boolean networks,2013,,3,"In multiagent systems, agents often face binary decisions where one seeks to take either the minority or the majority side. Examples are minority and congestion games in general, i.e., situations that require coordination among the agents in order to depict efficient decisions. In minority games such as the El Farol Bar Problem, previous works have shown that agents may reach appropriate levels of coordination, mostly by looking at the history of past decisions. Not many works consider any kind ",authors3,2
13ee9e9cc27da3f746c4f28999a3d597651f3a9d,Multi-agent reinforcement learning for route guidance system,2011,,9,,authors3,2
c2180fc60427c9e105ce38ab16d09ee675b35db6,Self-adaptive and multi-agent reinforcement learning in route guidance system,2011,2011 Malaysian Conference in Software Engineering,0,,authors3,2
